-425.0,-425.0,-426.0,-426.0,-426.0,-426.0,-426.0,-426.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-427.0,-426.0,-426.0,-426.0,-426.0,-424.0,-424.0,-423.0,-423.0,-422.0,-422.0,-417.0,-417.0,-412.0,-412.0,-409.0,-409.0,-407.0,-407.0,-406.0,-406.0,-407.0,-407.0,-406.0,-406.0,-406.0,-406.0,-407.0,-407.0,-406.0,-406.0,-406.0,-406.0,-405.0,-405.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-403.0,-403.0,-403.0,-403.0,-406.0,-406.0,-407.0,-407.0,-408.0,-408.0,-411.0,-411.0,-411.0,-411.0,-412.0,-412.0,-413.0,-413.0,-414.0,-414.0,-417.0,-417.0,-417.0,-417.0,-416.0,-416.0,-416.0,-416.0,-416.0,-416.0,-417.0,-417.0,-418.0,-418.0,-417.0,-417.0,-418.0,-418.0,-416.0,-416.0,-416.0,-416.0,-416.0,-416.0,-415.0,-415.0,-414.0,-414.0,-413.0,-413.0,-412.0,-412.0,-412.0,-412.0,-412.0,-412.0,-411.0,-411.0,-410.0,-410.0,-410.0,-410.0,-409.0,-409.0,-409.0,-409.0,-409.0,-409.0,-409.0,-409.0,-408.0,-408.0,-409.0,-409.0,-410.0,-410.0,-409.0,-409.0,-410.0,-410.0,-410.0,-410.0,-409.0,-409.0,-409.0,-409.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0,-410.0
30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,31.0,31.0,34.0,34.0,40.0,40.0,51.0,51.0,59.0,59.0,67.0,67.0,72.0,72.0,73.0,73.0,70.0,70.0,66.0,66.0,60.0,60.0,57.0,57.0,54.0,54.0,52.0,52.0,48.0,48.0,45.0,45.0,41.0,41.0,38.0,38.0,34.0,34.0,31.0,31.0,26.0,26.0,22.0,22.0,17.0,17.0,14.0,14.0,10.0,10.0,7.0,7.0,4.0,4.0,2.0,2.0,-0.0,-0.0,-3.0,-3.0,-6.0,-6.0,-8.0,-8.0,-9.0,-9.0,-12.0,-12.0,-14.0,-14.0,-17.0,-17.0,-18.0,-18.0,-20.0,-20.0,-22.0,-22.0,-24.0,-24.0,-26.0,-26.0,-27.0,-27.0,-28.0,-28.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-30.0,-30.0,-30.0,-30.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0
