-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-171.0,-174.0,-177.0,-179.0,-179.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-176.0,-176.0,-174.0,-172.0,-169.0,-165.0,-155.0,-144.0,-136.0,-128.0,-119.0,-114.0,-113.0,-115.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-114.0,-115.0
-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-6.0,-7.0,-7.0,-5.0,8.0,28.0,56.0,68.0,78.0,81.0,78.0,77.0,75.0,73.0,70.0,67.0,59.0,49.0,45.0,43.0,43.0,45.0,49.0,57.0,63.0,62.0,58.0,40.0,18.0,-1.0,-12.0,-14.0,-10.0,-6.0,-2.0,0.0,1.0,1.0,1.0,2.0
