-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-124.0,-123.0,-122.0,-122.0,-121.0,-120.0,-117.0,-115.0,-113.0,-112.0,-113.0,-119.0,-134.0,-146.0,-160.0,-169.0,-179.0,-174.0,-164.0,-151.0,-144.0,-136.0,-129.0,-121.0,-123.0,-128.0,-134.0,-136.0,-136.0,-133.0,-123.0,-113.0,-98.0,-92.0,-89.0,-88.0,-89.0,-90.0,-90.0,-89.0,-89.0,-89.0,-89.0,-89.0
150.0,150.0,150.0,151.0,151.0,150.0,150.0,151.0,152.0,153.0,153.0,153.0,153.0,153.0,153.0,152.0,150.0,148.0,145.0,143.0,138.0,134.0,125.0,113.0,84.0,65.0,61.0,65.0,67.0,71.0,78.0,95.0,110.0,117.0,118.0,118.0,113.0,105.0,92.0,78.0,64.0,61.0,62.0,66.0,67.0,69.0,72.0,74.0,73.0,73.0,73.0,73.0
