-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-162.0,-160.0,-158.0,-153.0,-149.0,-142.0,-140.0,-141.0,-144.0,-147.0,-149.0,-150.0,-151.0,-152.0,-152.0,-151.0,-149.0,-147.0,-144.0,-141.0,-140.0,-138.0,-137.0,-138.0,-139.0,-140.0,-141.0,-143.0,-146.0,-151.0,-158.0,-170.0,-179.0,-192.0,-198.0,-202.0,-209.0,-215.0,-219.0,-221.0,-222.0,-220.0,-200.0,-160.0,-133.0,-124.0,-133.0,-151.0,-157.0,-158.0,-158.0,-161.0,-166.0,-170.0,-172.0,-170.0,-164.0,-163.0,-162.0,-160.0,-158.0,-157.0
-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-61.0,-52.0,-7.0,45.0,91.0,103.0,113.0,120.0,127.0,130.0,131.0,128.0,124.0,115.0,106.0,89.0,62.0,9.0,-58.0,-75.0,-78.0,-76.0,-71.0,-66.0,-63.0,-63.0,-61.0,-56.0,-50.0,-45.0,-26.0,-2.0,41.0,71.0,86.0,98.0,100.0,103.0,105.0,106.0,107.0,113.0,122.0,123.0,119.0,117.0,116.0,115.0,117.0,119.0,119.0,114.0,102.0,67.0,26.0,-30.0,-39.0,-42.0,-45.0,-48.0,-49.0
