-131.0,-131.0,-132.0,-132.0,-133.0,-133.0,-134.0,-135.0,-136.0,-137.0,-137.0,-137.0,-137.0,-136.0,-136.0,-135.0,-133.0,-128.0,-124.0,-118.0,-114.0,-108.0,-108.0,-109.0,-112.0,-113.0,-114.0,-114.0,-110.0,-103.0,-91.0,-80.0,-67.0,-60.0,-58.0,-58.0,-60.0,-62.0,-63.0,-63.0,-63.0,-63.0
102.0,103.0,104.0,105.0,108.0,109.0,111.0,112.0,114.0,118.0,120.0,121.0,121.0,120.0,118.0,116.0,113.0,100.0,84.0,56.0,27.0,-3.0,-1.0,2.0,2.0,3.0,5.0,6.0,5.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
