-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-142.0,-139.0,-137.0,-131.0,-124.0,-124.0,-124.0,-125.0,-125.0,-126.0,-129.0,-132.0,-132.0,-131.0,-127.0,-116.0,-104.0,-87.0,-77.0,-77.0,-88.0,-101.0,-123.0,-142.0,-154.0,-159.0,-158.0,-156.0,-155.0,-155.0
158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,157.0,155.0,145.0,128.0,96.0,68.0,54.0,46.0,47.0,48.0,49.0,51.0,58.0,67.0,81.0,90.0,96.0,94.0,86.0,70.0,50.0,23.0,19.0,29.0,40.0,52.0,56.0,62.0,62.0,61.0,62.0
