-139.0,-139.0,-139.0,-139.0,-139.0,-138.0,-137.0,-137.0,-136.0,-135.0,-135.0,-135.0,-136.0,-141.0,-148.0,-164.0,-176.0,-192.0,-203.0,-214.0,-221.0,-230.0,-235.0,-232.0,-222.0,-211.0,-190.0,-166.0,-153.0,-144.0,-137.0,-140.0,-156.0,-181.0,-210.0,-229.0,-249.0,-255.0,-246.0,-229.0,-218.0,-207.0,-204.0,-201.0,-200.0,-201.0,-204.0,-206.0,-210.0,-212.0,-211.0,-209.0,-209.0,-208.0,-209.0,-205.0,-200.0,-187.0,-169.0,-145.0,-133.0,-115.0,-102.0,-93.0,-87.0,-78.0,-73.0,-70.0,-67.0,-67.0,-70.0,-71.0,-71.0
93.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,92.0,90.0,88.0,86.0,85.0,83.0,82.0,81.0,81.0,79.0,75.0,68.0,60.0,41.0,15.0,-8.0,-31.0,-42.0,-52.0,-59.0,-63.0,-55.0,-27.0,41.0,69.0,78.0,79.0,74.0,60.0,42.0,30.0,25.0,17.0,-5.0,-10.0,-10.0,-11.0,-10.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-10.0,-9.0,-4.0,3.0,8.0,8.0,3.0,-3.0,-12.0,-25.0,-31.0,-39.0,-44.0,-50.0,-54.0,-53.0,-53.0,-53.0,-51.0,-49.0,-48.0
