-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-112.0,-115.0,-124.0,-143.0,-155.0,-166.0,-171.0,-172.0,-165.0,-157.0,-144.0,-133.0,-118.0,-109.0,-103.0,-102.0,-103.0,-105.0,-106.0,-106.0,-106.0,-107.0,-107.0
110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,109.0,108.0,106.0,103.0,101.0,99.0,98.0,95.0,90.0,76.0,52.0,26.0,17.0,16.0,16.0,18.0,21.0,22.0,24.0,25.0,26.0,26.0,26.0,27.0,28.0,28.0,28.0
