37.0,36.0,36.0,36.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,37.0,36.0,35.0,34.0,34.0,34.0,35.0,37.0,41.0,45.0,50.0,52.0,53.0,53.0,52.0,52.0,51.0,50.0,48.0,46.0,44.0,43.0,41.0,37.0,34.0,28.0,23.0,14.0,8.0,2.0,-3.0,-7.0,-7.0,-7.0,-4.0,-2.0,0.0,1.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
43.0,41.0,41.0,41.0,41.0,41.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,39.0,37.0,35.0,34.0,32.0,32.0,36.0,47.0,56.0,64.0,66.0,64.0,60.0,51.0,41.0,24.0,9.0,-10.0,-24.0,-42.0,-61.0,-73.0,-82.0,-90.0,-99.0,-100.0,-97.0,-95.0,-88.0,-75.0,-67.0,-59.0,-54.0,-48.0,-44.0,-41.0,-39.0,-38.0,-38.0,-38.0,-38.0,-38.0,-39.0,-40.0,-40.0,-39.0,-38.0,-38.0,-37.0,-37.0,-37.0,-37.0
