40.0,40.0,39.0,38.0,37.0,38.0,40.0,40.0,40.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,46.0,52.0,56.0,61.0,64.0,68.0,70.0,69.0,68.0,68.0,68.0,69.0,68.0,67.0,63.0,62.0,62.0,63.0,66.0,67.0,66.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,64.0,65.0,65.0,65.0,65.0,65.0,65.0
22.0,21.0,20.0,17.0,13.0,10.0,12.0,14.0,14.0,15.0,16.0,16.0,16.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,15.0,12.0,9.0,12.0,22.0,33.0,47.0,58.0,70.0,75.0,75.0,72.0,67.0,57.0,44.0,17.0,0.0,-23.0,-38.0,-54.0,-59.0,-61.0,-66.0,-67.0,-66.0,-67.0,-69.0,-69.0,-70.0,-72.0,-72.0,-70.0,-69.0,-68.0,-67.0,-67.0,-68.0,-69.0
