-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-160.0,-160.0,-160.0,-160.0,-160.0,-160.0,-160.0,-160.0,-160.0,-160.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-153.0,-153.0,-145.0,-145.0,-127.0,-127.0,-110.0,-110.0,-79.0,-79.0,-54.0,-54.0,-20.0,-20.0,8.0,8.0,44.0,44.0,72.0,72.0,95.0,95.0,127.0,127.0,145.0,145.0,161.0,161.0,173.0,173.0,192.0,192.0,207.0,207.0,227.0,227.0,241.0,241.0,252.0,252.0,262.0,262.0,265.0,265.0,265.0,265.0,263.0,263.0,262.0,262.0,262.0,262.0,256.0,256.0,250.0,250.0,244.0,244.0,238.0,238.0,236.0,236.0,235.0,235.0,235.0,235.0,238.0,238.0,238.0,238.0,237.0,237.0,237.0,237.0,238.0,238.0,240.0,240.0,241.0,241.0,239.0,239.0,236.0,236.0,236.0,236.0,234.0,234.0,232.0,232.0,228.0,228.0,227.0,227.0,227.0,227.0,226.0,226.0,226.0,226.0,226.0,226.0,225.0,225.0,225.0,225.0,223.0,223.0
-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-55.0,-55.0,-56.0,-56.0,-59.0,-59.0,-63.0,-63.0,-72.0,-72.0,-80.0,-80.0,-90.0,-90.0,-95.0,-95.0,-102.0,-102.0,-109.0,-109.0,-116.0,-116.0,-120.0,-120.0,-124.0,-124.0,-128.0,-128.0,-129.0,-129.0,-133.0,-133.0,-137.0,-137.0,-145.0,-145.0,-152.0,-152.0,-163.0,-163.0,-169.0,-169.0,-176.0,-176.0,-180.0,-180.0,-181.0,-181.0,-179.0,-179.0,-177.0,-177.0,-174.0,-174.0,-173.0,-173.0,-173.0,-173.0,-173.0,-173.0,-174.0,-174.0,-175.0,-175.0,-175.0,-175.0,-174.0,-174.0,-174.0,-174.0,-173.0,-173.0,-174.0,-174.0,-175.0,-175.0,-176.0,-176.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-177.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-179.0,-179.0,-179.0,-179.0,-180.0,-180.0
