-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-60.0,-60.0,-60.0,-60.0,-59.0,-59.0,-57.0,-57.0,-56.0,-56.0,-55.0,-55.0,-54.0,-54.0,-54.0,-54.0,-52.0,-52.0,-48.0,-48.0,-46.0,-46.0,-40.0,-40.0,-30.0,-30.0,-25.0,-25.0,-10.0,-10.0,1.0,1.0,8.0,8.0,12.0,12.0,13.0,13.0,14.0,14.0,13.0,13.0,15.0,15.0,16.0,16.0,21.0,21.0,24.0,24.0,27.0,27.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,26.0,26.0,22.0,22.0,18.0,18.0,15.0,15.0,13.0,13.0,18.0,18.0,25.0,25.0,26.0,26.0,23.0,23.0,23.0,23.0,24.0,24.0,27.0,27.0,29.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,27.0,27.0,25.0,25.0,25.0,25.0,24.0,24.0,23.0,23.0,23.0,23.0,22.0,22.0,20.0,20.0,20.0,20.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,15.0,15.0,14.0,14.0,14.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0
-334.0,-334.0,-334.0,-334.0,-334.0,-334.0,-334.0,-334.0,-334.0,-334.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-335.0,-336.0,-336.0,-336.0,-336.0,-335.0,-335.0,-332.0,-332.0,-324.0,-324.0,-315.0,-315.0,-296.0,-296.0,-278.0,-278.0,-253.0,-253.0,-228.0,-228.0,-210.0,-210.0,-190.0,-190.0,-175.0,-175.0,-155.0,-155.0,-146.0,-146.0,-136.0,-136.0,-127.0,-127.0,-121.0,-121.0,-117.0,-117.0,-111.0,-111.0,-105.0,-105.0,-100.0,-100.0,-94.0,-94.0,-92.0,-92.0,-90.0,-90.0,-86.0,-86.0,-84.0,-84.0,-84.0,-84.0,-82.0,-82.0,-81.0,-81.0,-84.0,-84.0,-88.0,-88.0,-87.0,-87.0,-89.0,-89.0,-90.0,-90.0,-92.0,-92.0,-95.0,-95.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0
