141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,138.0,138.0,133.0,133.0,121.0,121.0,109.0,109.0,89.0,89.0,72.0,72.0,46.0,46.0,14.0,14.0,-10.0,-10.0,-45.0,-45.0,-76.0,-76.0,-115.0,-115.0,-140.0,-140.0,-170.0,-170.0,-197.0,-197.0,-213.0,-213.0,-229.0,-229.0,-240.0,-240.0,-252.0,-252.0,-256.0,-256.0,-258.0,-258.0,-261.0,-261.0,-262.0,-262.0,-260.0,-260.0,-259.0,-259.0,-259.0,-259.0,-256.0,-256.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-255.0,-255.0,-255.0,-255.0,-256.0,-256.0,-257.0,-257.0,-255.0,-255.0,-257.0,-257.0,-259.0,-259.0,-259.0,-259.0,-261.0,-261.0,-262.0,-262.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-264.0,-264.0,-263.0,-263.0,-264.0,-264.0,-266.0,-266.0,-266.0,-266.0,-266.0,-266.0
-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-223.0,-223.0,-221.0,-221.0,-218.0,-218.0,-213.0,-213.0,-202.0,-202.0,-192.0,-192.0,-177.0,-177.0,-165.0,-165.0,-149.0,-149.0,-133.0,-133.0,-122.0,-122.0,-108.0,-108.0,-97.0,-97.0,-83.0,-83.0,-74.0,-74.0,-64.0,-64.0,-55.0,-55.0,-48.0,-48.0,-40.0,-40.0,-37.0,-37.0,-33.0,-33.0,-30.0,-30.0,-27.0,-27.0,-26.0,-26.0,-26.0,-26.0,-27.0,-27.0,-27.0,-27.0,-26.0,-26.0,-26.0,-26.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-28.0,-28.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0
