-117.0,-117.0,-117.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-117.0,-116.0,-114.0,-111.0,-103.0,-94.0,-80.0,-68.0,-50.0,-36.0,-18.0,-7.0,2.0,6.0,5.0,0.0,-9.0,-17.0,-27.0,-32.0,-37.0,-38.0,-37.0,-35.0,-32.0,-28.0,-22.0,-15.0,-9.0,-0.0,7.0,15.0,21.0,28.0,32.0,38.0,40.0,37.0,32.0,20.0,11.0,3.0,-2.0,-7.0,-10.0,-11.0,-12.0,-12.0,-11.0,-10.0,-9.0,-8.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-72.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-72.0,-71.0,-70.0,-67.0,-63.0,-57.0,-52.0,-43.0,-37.0,-30.0,-27.0,-24.0,-23.0,-23.0,-25.0,-28.0,-31.0,-37.0,-42.0,-47.0,-50.0,-53.0,-54.0,-55.0,-55.0,-55.0,-54.0,-53.0,-52.0,-51.0,-50.0,-49.0,-48.0,-48.0,-50.0,-52.0,-55.0,-58.0,-63.0,-67.0,-74.0,-79.0,-85.0,-88.0,-91.0,-92.0,-92.0,-91.0,-90.0,-89.0,-88.0,-86.0,-85.0,-84.0,-83.0,-83.0,-83.0,-84.0,-85.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-85.0,-85.0,-85.0,-85.0
