-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-216.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-214.0,-213.0,-211.0,-208.0,-205.0,-200.0,-198.0,-195.0,-193.0,-191.0,-189.0,-183.0,-169.0,-156.0,-136.0,-121.0,-102.0,-91.0,-80.0,-74.0,-69.0,-68.0,-69.0,-72.0,-80.0,-86.0,-95.0,-102.0,-111.0,-117.0,-123.0,-125.0,-125.0,-123.0,-119.0,-114.0,-108.0,-102.0,-93.0,-84.0,-72.0,-62.0,-49.0,-40.0,-33.0,-30.0,-28.0,-28.0,-28.0,-29.0,-30.0,-31.0,-32.0,-33.0,-34.0,-34.0,-34.0,-34.0,-33.0,-32.0,-32.0,-33.0,-33.0,-34.0,-35.0,-36.0,-37.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0
-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-31.0,-30.0,-29.0,-26.0,-24.0,-22.0,-20.0,-18.0,-15.0,-10.0,-3.0,3.0,8.0,9.0,9.0,8.0,5.0,1.0,-4.0,-8.0,-14.0,-18.0,-23.0,-26.0,-30.0,-33.0,-37.0,-39.0,-41.0,-42.0,-44.0,-45.0,-46.0,-47.0,-47.0,-47.0,-47.0,-47.0,-46.0,-45.0,-44.0,-44.0,-44.0,-44.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0
