,TIME,ELAPSED_SECONDS,PSTATE,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,lin_x,lin_y,lin_z,eul_x,eul_y,eul_z,qua_w,qua_x,qua_y,qua_z
0,548796.0,476.680479,1.0,-0.92,6.8,-7.07,20.56,-18.87,33.88,-0.44,1.44,-1.12,0.12648492466735586,-0.0440528011770196,-0.04491641933354451,-56.90108617541996,-105.86006493054606,-33.6081640231361,-0.2301,-0.4764,-0.7979,-0.2891
1,548796.0,476.680479,1.0,-0.92,6.8,-7.07,20.56,-18.87,33.88,-0.44,1.44,-1.12,0.12648492466735586,-0.0440528011770196,-0.04491641933354451,-56.90108617541996,-105.86006493054606,-33.6081640231361,-0.2301,-0.4764,-0.7979,-0.2891
2,548831.0,476.754504,1.0,-0.95,6.62,-7.26,20.56,-18.87,33.88,-1.0,0.0,0.25,-0.09369525091478216,0.0979037400781202,-0.0633112997029901,-56.90108617541996,-105.86006493054606,-33.6081640231361,-0.23,-0.4764,-0.7979,-0.2891
3,548831.0,476.754504,1.0,-0.95,6.62,-7.26,20.56,-18.87,33.88,-1.0,0.0,0.25,-0.09369525091478216,0.0979037400781202,-0.0633112997029901,-56.90108617541996,-105.86006493054606,-33.6081640231361,-0.23,-0.4764,-0.7979,-0.2891
4,548868.0,476.772283,1.0,-1.05,6.62,-6.93,20.56,-18.56,33.56,-0.12,-0.06,0.37,0.15734598290691615,0.10711508238289236,0.1673777971420929,-56.88805338503149,-105.84105681640696,-33.62013451285477,-0.2302,-0.4763,-0.7978,-0.2892
5,548868.0,476.772283,1.0,-1.05,6.62,-6.93,20.56,-18.56,33.56,-0.12,-0.06,0.37,0.15734598290691615,0.10711508238289236,0.1673777971420929,-56.88805338503149,-105.84105681640696,-33.62013451285477,-0.2302,-0.4763,-0.7978,-0.2892
6,548900.0,476.77534299999996,1.0,-1.02,6.54,-7.07,19.87,-18.87,32.25,-0.88,1.5,0.5,0.0016269622284761365,0.1471863734451344,0.12288866855104708,-56.87502139751708,-105.84105681640696,-33.644076625825655,-0.2302,-0.4762,-0.7978,-0.2894
7,548900.0,476.77534299999996,1.0,-1.02,6.54,-7.07,19.87,-18.87,32.25,-0.88,1.5,0.5,0.0016269622284761365,0.1471863734451344,0.12288866855104708,-56.87502139751708,-105.84105681640696,-33.644076625825655,-0.2302,-0.4762,-0.7978,-0.2894
8,548935.0,476.81931799999995,1.0,-0.93,6.65,-7.11,19.87,-18.87,32.25,-1.94,1.37,2.0,0.004058571368538821,0.04958226021949974,0.027231554741101505,-56.90108617541996,-105.78405748823394,-33.71591204499429,-0.2299,-0.4764,-0.7975,-0.29
9,548935.0,476.81931799999995,1.0,-0.93,6.65,-7.11,19.87,-18.87,32.25,-1.94,1.37,2.0,0.004058571368538821,0.04958226021949974,0.027231554741101505,-56.90108617541996,-105.78405748823394,-33.71591204499429,-0.2299,-0.4764,-0.7975,-0.29
10,548970.0,476.878732,1.0,-0.84,6.91,-7.22,20.25,-18.19,33.5,0.37,0.06,3.25,0.06013181116647993,-0.09050061857987757,-0.2218241513015098,-56.966262181573775,-105.72709561294405,-33.751834870470574,-0.2296,-0.4769,-0.7972,-0.2903
11,548970.0,476.878732,1.0,-0.84,6.91,-7.22,20.25,-18.19,33.5,0.37,0.06,3.25,0.06013181116647993,-0.09050061857987757,-0.2218241513015098,-56.966262181573775,-105.72709561294405,-33.751834870470574,-0.2296,-0.4769,-0.7972,-0.2903
