38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,37.0,25.0,25.0,16.0,16.0,4.0,4.0,-8.0,-8.0,-27.0,-27.0,-38.0,-38.0,-57.0,-57.0,-65.0,-65.0,-74.0,-74.0,-84.0,-84.0,-102.0,-102.0,-119.0,-119.0,-132.0,-132.0,-148.0,-148.0,-159.0,-159.0,-173.0,-173.0,-184.0,-184.0,-201.0,-201.0,-214.0,-214.0,-229.0,-229.0,-242.0,-242.0,-258.0,-258.0,-270.0,-270.0,-284.0,-284.0,-292.0,-292.0,-307.0,-307.0,-316.0,-316.0,-325.0,-325.0,-333.0,-333.0,-337.0,-337.0,-345.0,-345.0,-350.0,-350.0,-350.0,-350.0,-352.0,-352.0,-356.0,-356.0,-357.0,-357.0,-358.0,-358.0,-359.0,-359.0,-359.0,-359.0,-357.0,-357.0,-358.0,-358.0,-357.0,-357.0,-354.0,-354.0,-353.0,-353.0,-352.0,-352.0,-351.0,-351.0,-351.0,-351.0,-352.0,-352.0,-351.0,-351.0,-351.0,-351.0,-351.0,-351.0
-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-298.0,-297.0,-297.0,-294.0,-294.0,-291.0,-291.0,-280.0,-280.0,-259.0,-259.0,-250.0,-250.0,-241.0,-241.0,-231.0,-231.0,-217.0,-217.0,-210.0,-210.0,-204.0,-204.0,-197.0,-197.0,-189.0,-189.0,-182.0,-182.0,-177.0,-177.0,-170.0,-170.0,-162.0,-162.0,-153.0,-153.0,-146.0,-146.0,-136.0,-136.0,-129.0,-129.0,-121.0,-121.0,-114.0,-114.0,-104.0,-104.0,-96.0,-96.0,-85.0,-85.0,-77.0,-77.0,-67.0,-67.0,-62.0,-62.0,-52.0,-52.0,-43.0,-43.0,-39.0,-39.0,-32.0,-32.0,-27.0,-27.0,-21.0,-21.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-14.0,-14.0,-13.0,-13.0,-14.0,-14.0,-17.0,-17.0,-20.0,-20.0,-22.0,-22.0,-25.0,-25.0,-28.0,-28.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-31.0,-31.0
