-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-62.0,-65.0,-71.0,-76.0,-69.0,-46.0,-22.0,-4.0,17.0,22.0,16.0,6.0,-13.0,-23.0,-25.0,-26.0,-26.0,-22.0,-20.0,-17.0,-17.0,-15.0,-15.0,-14.0,-14.0,-15.0,-17.0,-18.0,-19.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-21.0
82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,83.0,83.0,83.0,84.0,85.0,87.0,93.0,95.0,96.0,98.0,100.0,104.0,113.0,118.0,116.0,105.0,80.0,42.0,17.0,-9.0,-27.0,-40.0,-49.0,-50.0,-52.0,-52.0,-52.0,-54.0,-55.0,-55.0,-55.0,-54.0,-53.0,-51.0,-48.0,-46.0,-45.0
