-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-83.0,-78.0,-71.0,-59.0,-52.0,-48.0,-48.0,-47.0,-48.0,-46.0,-46.0,-47.0,-49.0,-50.0,-48.0,-43.0,-41.0,-41.0,-40.0,-34.0,-28.0,-31.0,-37.0,-45.0,-59.0,-66.0,-70.0,-72.0,-72.0,-71.0,-71.0,-71.0,-72.0,-72.0,-72.0
24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,27.0,31.0,44.0,59.0,68.0,62.0,33.0,-2.0,-55.0,-84.0,-87.0,-87.0,-73.0,-37.0,-9.0,28.0,52.0,62.0,70.0,73.0,68.0,63.0,61.0,60.0,57.0,52.0,47.0,38.0,33.0,30.0,30.0,30.0,30.0,29.0,26.0,20.0
