-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-70.0,-77.0,-84.0,-97.0,-113.0,-137.0,-142.0,-129.0,-114.0,-82.0,-45.0,-21.0,7.0,21.0,30.0,35.0,31.0,18.0,13.0,11.0,10.0,9.0,9.0,9.0
27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,32.0,37.0,48.0,52.0,42.0,-1.0,-47.0,-98.0,-121.0,-135.0,-139.0,-139.0,-125.0,-105.0,-76.0,-50.0,-12.0,7.0,17.0,26.0,29.0,30.0,31.0,31.0
