-95.0,-95.0,-99.0,-99.0,-110.0,-110.0,-121.0,-121.0,-126.0,-126.0,-131.0,-131.0,-137.0,-137.0,-132.0,-132.0,-126.0,-126.0,-118.0,-118.0,-108.0,-108.0,-100.0,-100.0,-95.0,-95.0,-93.0,-93.0,-91.0,-91.0,-90.0,-90.0,-86.0,-86.0,-83.0,-83.0,-81.0,-81.0,-81.0,-81.0,-80.0,-80.0,-79.0,-79.0,-78.0,-78.0,-77.0,-77.0,-77.0,-77.0,-76.0,-76.0,-69.0,-69.0,-62.0,-62.0,-55.0,-55.0,-49.0,-49.0,-47.0,-47.0,-47.0,-47.0,-40.0,-40.0,-31.0,-31.0,-20.0,-20.0,-7.0,-7.0,16.0,16.0,31.0,31.0,32.0,32.0,30.0,30.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,23.0,23.0,24.0,24.0,23.0,23.0,24.0,24.0,22.0,22.0,21.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,21.0,21.0,20.0,20.0,19.0,19.0
-23.0,-23.0,-33.0,-33.0,-67.0,-67.0,-110.0,-110.0,-143.0,-143.0,-189.0,-189.0,-221.0,-221.0,-264.0,-264.0,-286.0,-286.0,-313.0,-313.0,-331.0,-331.0,-354.0,-354.0,-371.0,-371.0,-381.0,-381.0,-388.0,-388.0,-388.0,-388.0,-390.0,-390.0,-392.0,-392.0,-392.0,-392.0,-393.0,-393.0,-396.0,-396.0,-398.0,-398.0,-403.0,-403.0,-406.0,-406.0,-408.0,-408.0,-411.0,-411.0,-415.0,-415.0,-417.0,-417.0,-419.0,-419.0,-423.0,-423.0,-425.0,-425.0,-426.0,-426.0,-429.0,-429.0,-431.0,-431.0,-436.0,-436.0,-439.0,-439.0,-437.0,-437.0,-434.0,-434.0,-433.0,-433.0,-432.0,-432.0,-433.0,-433.0,-433.0,-433.0,-433.0,-433.0,-433.0,-433.0,-433.0,-433.0,-433.0,-433.0,-434.0,-434.0,-435.0,-435.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0,-434.0
