-38.0,-38.0,-41.0,-41.0,-44.0,-44.0,-46.0,-46.0,-45.0,-45.0,-43.0,-43.0,-44.0,-44.0,-45.0,-45.0,-44.0,-44.0,-37.0,-37.0,-34.0,-34.0,-39.0,-39.0,-50.0,-50.0,-62.0,-62.0,-76.0,-76.0,-81.0,-81.0,-86.0,-86.0,-89.0,-89.0,-88.0,-88.0,-92.0,-92.0,-87.0,-87.0,-73.0,-73.0,-69.0,-69.0,-54.0,-54.0,-43.0,-43.0,-39.0,-39.0,-28.0,-28.0,-24.0,-24.0,-16.0,-16.0,-14.0,-14.0,-13.0,-13.0,-8.0,-8.0,-7.0,-7.0,-10.0,-10.0,-12.0,-12.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-12.0,-12.0,-16.0,-16.0,-31.0,-31.0,-25.0,-25.0,-16.0,-16.0,-18.0,-18.0,-13.0,-13.0,-13.0,-13.0,-15.0,-15.0,-17.0,-17.0,-22.0,-22.0,-25.0,-25.0,-21.0,-21.0,-16.0,-16.0,-14.0,-14.0,-15.0,-15.0,-16.0,-16.0,-15.0,-15.0,-14.0,-14.0,-14.0,-14.0,-15.0,-15.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-17.0,-17.0,-16.0,-16.0,-15.0,-15.0,-15.0,-15.0,-16.0,-16.0,-18.0,-18.0,-17.0,-17.0,-16.0,-16.0,-16.0,-16.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-16.0,-16.0,-16.0,-16.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0
-150.0,-150.0,-149.0,-149.0,-148.0,-148.0,-150.0,-150.0,-153.0,-153.0,-159.0,-159.0,-163.0,-163.0,-168.0,-168.0,-173.0,-173.0,-183.0,-183.0,-190.0,-190.0,-195.0,-195.0,-200.0,-200.0,-206.0,-206.0,-216.0,-216.0,-225.0,-225.0,-238.0,-238.0,-251.0,-251.0,-265.0,-265.0,-278.0,-278.0,-287.0,-287.0,-297.0,-297.0,-310.0,-310.0,-329.0,-329.0,-344.0,-344.0,-349.0,-349.0,-352.0,-352.0,-354.0,-354.0,-355.0,-355.0,-355.0,-355.0,-354.0,-354.0,-350.0,-350.0,-349.0,-349.0,-350.0,-350.0,-351.0,-351.0,-349.0,-349.0,-347.0,-347.0,-342.0,-342.0,-338.0,-338.0,-332.0,-332.0,-324.0,-324.0,-316.0,-316.0,-320.0,-320.0,-324.0,-324.0,-324.0,-324.0,-324.0,-324.0,-322.0,-322.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-323.0,-323.0,-324.0,-324.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-325.0,-324.0,-324.0,-323.0,-323.0,-323.0,-323.0,-322.0,-322.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-322.0,-322.0,-322.0,-322.0,-322.0,-322.0,-321.0,-321.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0
