-148.0,-148.0,-149.0,-149.0,-152.0,-152.0,-156.0,-156.0,-161.0,-161.0,-160.0,-160.0,-155.0,-155.0,-149.0,-149.0,-135.0,-135.0,-124.0,-124.0,-115.0,-115.0,-102.0,-102.0,-96.0,-96.0,-88.0,-88.0,-84.0,-84.0,-81.0,-81.0,-78.0,-78.0,-79.0,-79.0,-75.0,-75.0,-72.0,-72.0,-69.0,-69.0,-66.0,-66.0,-64.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-64.0,-65.0,-65.0,-66.0,-66.0,-67.0,-67.0,-68.0,-68.0,-69.0,-69.0,-69.0,-69.0,-70.0,-70.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-72.0,-72.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0
-373.0,-373.0,-369.0,-369.0,-358.0,-358.0,-343.0,-343.0,-313.0,-313.0,-290.0,-290.0,-259.0,-259.0,-236.0,-236.0,-210.0,-210.0,-183.0,-183.0,-167.0,-167.0,-152.0,-152.0,-143.0,-143.0,-130.0,-130.0,-123.0,-123.0,-116.0,-116.0,-110.0,-110.0,-106.0,-106.0,-102.0,-102.0,-96.0,-96.0,-87.0,-87.0,-81.0,-81.0,-74.0,-74.0,-70.0,-70.0,-67.0,-67.0,-67.0,-67.0,-69.0,-69.0,-70.0,-70.0,-71.0,-71.0,-74.0,-74.0,-75.0,-75.0,-75.0,-75.0,-76.0,-76.0,-78.0,-78.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-81.0,-81.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0
