134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,134.0,134.0,135.0,135.0,138.0,138.0,140.0,140.0,143.0,143.0,147.0,147.0,152.0,152.0,153.0,153.0,157.0,157.0,156.0,156.0,156.0,156.0,153.0,153.0,145.0,145.0,138.0,138.0,134.0,134.0,119.0,119.0,105.0,105.0,98.0,98.0,86.0,86.0,79.0,79.0,68.0,68.0,67.0,67.0,61.0,61.0,58.0,58.0,52.0,52.0,46.0,46.0,48.0,48.0,42.0,42.0,38.0,38.0,32.0,32.0,28.0,28.0,28.0,28.0,49.0,49.0,64.0,64.0,66.0,66.0,68.0,68.0,65.0,65.0,59.0,59.0,40.0,40.0,19.0,19.0,3.0,3.0,-1.0,-1.0,3.0,3.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,-1.0,-1.0,-4.0,-4.0,-12.0,-12.0,-20.0,-20.0,-26.0,-26.0,-25.0,-25.0,-16.0,-16.0,-8.0,-8.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-5.0,-5.0,-9.0,-9.0,-14.0,-14.0,-20.0,-20.0,-20.0,-20.0,-21.0,-21.0,-21.0,-21.0,-23.0,-23.0,-24.0,-24.0,-23.0,-23.0,-22.0,-22.0,-23.0,-23.0,-24.0,-24.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-23.0,-23.0,-23.0,-23.0,-24.0,-24.0
-138.0,-138.0,-137.0,-137.0,-136.0,-136.0,-133.0,-133.0,-131.0,-131.0,-129.0,-129.0,-127.0,-127.0,-125.0,-125.0,-124.0,-124.0,-124.0,-124.0,-126.0,-126.0,-128.0,-128.0,-128.0,-128.0,-129.0,-129.0,-132.0,-132.0,-137.0,-137.0,-146.0,-146.0,-154.0,-154.0,-164.0,-164.0,-174.0,-174.0,-185.0,-185.0,-193.0,-193.0,-197.0,-197.0,-209.0,-209.0,-211.0,-211.0,-207.0,-207.0,-208.0,-208.0,-204.0,-204.0,-202.0,-202.0,-199.0,-199.0,-199.0,-199.0,-201.0,-201.0,-206.0,-206.0,-212.0,-212.0,-215.0,-215.0,-227.0,-227.0,-238.0,-238.0,-254.0,-254.0,-266.0,-266.0,-278.0,-278.0,-283.0,-283.0,-283.0,-283.0,-281.0,-281.0,-280.0,-280.0,-284.0,-284.0,-289.0,-289.0,-296.0,-296.0,-298.0,-298.0,-303.0,-303.0,-307.0,-307.0,-307.0,-307.0,-307.0,-307.0,-309.0,-309.0,-309.0,-309.0,-311.0,-311.0,-314.0,-314.0,-316.0,-316.0,-317.0,-317.0,-318.0,-318.0,-319.0,-319.0,-318.0,-318.0,-318.0,-318.0,-317.0,-317.0,-313.0,-313.0,-310.0,-310.0,-307.0,-307.0,-305.0,-305.0,-302.0,-302.0,-302.0,-302.0,-302.0,-302.0,-304.0,-304.0,-305.0,-305.0,-307.0,-307.0,-310.0,-310.0,-313.0,-313.0,-314.0,-314.0,-314.0,-314.0,-314.0,-314.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-316.0,-316.0,-316.0,-316.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0
