-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-49.0,-49.0,-50.0,-50.0,-53.0,-53.0,-57.0,-57.0,-66.0,-66.0,-73.0,-73.0,-82.0,-82.0,-86.0,-86.0,-86.0,-86.0,-76.0,-76.0,-68.0,-68.0,-45.0,-45.0,-28.0,-28.0,19.0,19.0,84.0,84.0,126.0,126.0,172.0,172.0,199.0,199.0,222.0,222.0,241.0,241.0,254.0,254.0,261.0,261.0,261.0,261.0,270.0,270.0,277.0,277.0,278.0,278.0,271.0,271.0,259.0,259.0,249.0,249.0,244.0,244.0,236.0,236.0,231.0,231.0,222.0,222.0,227.0,227.0,235.0,235.0,233.0,233.0,234.0,234.0,235.0,235.0,234.0,234.0,231.0,231.0,233.0,233.0,235.0,235.0,233.0,233.0,230.0,230.0,231.0,231.0,230.0,230.0,228.0,228.0,229.0,229.0,229.0,229.0,228.0,228.0,228.0,228.0,228.0,228.0,227.0,227.0,226.0,226.0,226.0,226.0,226.0,226.0,225.0,225.0,225.0,225.0,224.0,224.0,223.0,223.0,224.0,224.0,225.0,225.0,225.0,225.0
-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-22.0,-22.0,-23.0,-23.0,-28.0,-28.0,-35.0,-35.0,-52.0,-52.0,-71.0,-71.0,-102.0,-102.0,-127.0,-127.0,-145.0,-145.0,-164.0,-164.0,-172.0,-172.0,-173.0,-173.0,-166.0,-166.0,-159.0,-159.0,-153.0,-153.0,-159.0,-159.0,-176.0,-176.0,-182.0,-182.0,-187.0,-187.0,-189.0,-189.0,-196.0,-196.0,-208.0,-208.0,-209.0,-209.0,-205.0,-205.0,-207.0,-207.0,-210.0,-210.0,-210.0,-210.0,-209.0,-209.0,-211.0,-211.0,-212.0,-212.0,-216.0,-216.0,-219.0,-219.0,-220.0,-220.0,-220.0,-220.0,-219.0,-219.0,-218.0,-218.0,-216.0,-216.0,-215.0,-215.0,-214.0,-214.0,-215.0,-215.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0
