-5.0,-5.0,-4.0,-4.0,-3.0,-3.0,-1.0,-1.0,3.0,3.0,9.0,9.0,17.0,17.0,25.0,25.0,32.0,32.0,38.0,38.0,48.0,48.0,67.0,67.0,72.0,72.0,77.0,77.0,78.0,78.0,70.0,70.0,55.0,55.0,42.0,42.0,20.0,20.0,9.0,9.0,-3.0,-3.0,-13.0,-13.0,-17.0,-17.0,-20.0,-20.0,-21.0,-21.0,-22.0,-22.0,-21.0,-21.0,-18.0,-18.0,-17.0,-17.0,-15.0,-15.0,-13.0,-13.0,-11.0,-11.0,-10.0,-10.0,-7.0,-7.0,-7.0,-7.0,-6.0,-6.0,-1.0,-1.0,1.0,1.0,4.0,4.0,10.0,10.0,13.0,13.0,18.0,18.0,20.0,20.0,24.0,24.0,26.0,26.0,26.0,26.0,27.0,27.0,28.0,28.0,28.0,28.0,30.0,30.0,31.0,31.0,32.0,32.0,32.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0,34.0,35.0,35.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,37.0,36.0,36.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,38.0,38.0,38.0,38.0
-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-316.0,-316.0,-313.0,-313.0,-309.0,-309.0,-303.0,-303.0,-298.0,-298.0,-291.0,-291.0,-278.0,-278.0,-258.0,-258.0,-250.0,-250.0,-238.0,-238.0,-230.0,-230.0,-220.0,-220.0,-207.0,-207.0,-196.0,-196.0,-183.0,-183.0,-173.0,-173.0,-158.0,-158.0,-143.0,-143.0,-131.0,-131.0,-115.0,-115.0,-103.0,-103.0,-87.0,-87.0,-77.0,-77.0,-71.0,-71.0,-62.0,-62.0,-55.0,-55.0,-45.0,-45.0,-40.0,-40.0,-34.0,-34.0,-31.0,-31.0,-30.0,-30.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-30.0,-30.0,-29.0,-29.0,-28.0,-28.0,-29.0,-29.0,-28.0,-28.0,-27.0,-27.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-29.0,-29.0,-29.0,-29.0,-31.0,-31.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0
