-208.0,-208.0,-209.0,-209.0,-213.0,-213.0,-219.0,-219.0,-235.0,-235.0,-248.0,-248.0,-251.0,-251.0,-243.0,-243.0,-230.0,-230.0,-213.0,-213.0,-196.0,-196.0,-177.0,-177.0,-165.0,-165.0,-150.0,-150.0,-141.0,-141.0,-131.0,-131.0,-122.0,-122.0,-115.0,-115.0,-107.0,-107.0,-100.0,-100.0,-90.0,-90.0,-84.0,-84.0,-76.0,-76.0,-69.0,-69.0,-65.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-64.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-67.0,-67.0,-69.0,-69.0,-71.0,-71.0,-72.0,-72.0,-73.0,-73.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-76.0,-76.0,-77.0,-77.0,-79.0,-79.0,-80.0,-80.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-82.0,-82.0,-83.0,-83.0,-84.0,-84.0,-85.0,-85.0,-86.0,-86.0,-86.0,-86.0,-87.0,-87.0,-89.0,-89.0,-95.0,-95.0,-103.0,-103.0
-330.0,-330.0,-330.0,-330.0,-328.0,-328.0,-324.0,-324.0,-309.0,-309.0,-289.0,-289.0,-266.0,-266.0,-256.0,-256.0,-236.0,-236.0,-213.0,-213.0,-199.0,-199.0,-180.0,-180.0,-166.0,-166.0,-151.0,-151.0,-142.0,-142.0,-128.0,-128.0,-117.0,-117.0,-110.0,-110.0,-100.0,-100.0,-93.0,-93.0,-85.0,-85.0,-78.0,-78.0,-70.0,-70.0,-62.0,-62.0,-57.0,-57.0,-53.0,-53.0,-50.0,-50.0,-47.0,-47.0,-47.0,-47.0,-50.0,-50.0,-51.0,-51.0,-52.0,-52.0,-55.0,-55.0,-58.0,-58.0,-59.0,-59.0,-61.0,-61.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-65.0,-65.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-67.0,-67.0,-68.0,-68.0,-69.0,-69.0,-69.0,-69.0,-70.0,-70.0,-71.0,-71.0,-72.0,-72.0,-73.0,-73.0,-74.0,-74.0,-75.0,-75.0,-76.0,-76.0,-78.0,-78.0,-79.0,-79.0,-80.0,-80.0,-83.0,-83.0,-88.0,-88.0,-91.0,-91.0,-97.0,-97.0,-104.0,-104.0
