13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,6.0,6.0,-12.0,-12.0,-20.0,-20.0,-40.0,-40.0,-63.0,-63.0,-92.0,-92.0,-115.0,-115.0,-141.0,-141.0,-159.0,-159.0,-166.0,-166.0,-170.0,-170.0,-173.0,-173.0,-175.0,-175.0,-174.0,-174.0,-172.0,-172.0,-173.0,-173.0,-174.0,-174.0,-175.0,-175.0,-177.0,-177.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-178.0,-179.0,-179.0,-180.0,-180.0,-180.0,-180.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0
-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-267.0,-267.0,-265.0,-265.0,-259.0,-259.0,-250.0,-250.0,-236.0,-236.0,-211.0,-211.0,-192.0,-192.0,-166.0,-166.0,-146.0,-146.0,-116.0,-116.0,-83.0,-83.0,-59.0,-59.0,-25.0,-25.0,2.0,2.0,30.0,30.0,45.0,45.0,60.0,60.0,67.0,67.0,71.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,69.0,69.0,68.0,68.0,67.0,67.0,66.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
