-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-48.0,-48.0,-50.0,-50.0,-57.0,-57.0,-66.0,-66.0,-76.0,-76.0,-91.0,-91.0,-105.0,-105.0,-126.0,-126.0,-143.0,-143.0,-167.0,-167.0,-188.0,-188.0,-201.0,-201.0,-214.0,-214.0,-223.0,-223.0,-234.0,-234.0,-240.0,-240.0,-245.0,-245.0,-251.0,-251.0,-256.0,-256.0,-258.0,-258.0,-258.0,-258.0,-257.0,-257.0,-257.0,-257.0,-258.0,-258.0,-259.0,-259.0,-260.0,-260.0,-261.0,-261.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-262.0,-261.0,-261.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-260.0,-260.0,-259.0,-259.0,-256.0,-256.0,-254.0,-254.0
-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-261.0,-261.0,-259.0,-259.0,-254.0,-254.0,-245.0,-245.0,-237.0,-237.0,-223.0,-223.0,-209.0,-209.0,-187.0,-187.0,-169.0,-169.0,-145.0,-145.0,-122.0,-122.0,-105.0,-105.0,-83.0,-83.0,-69.0,-69.0,-54.0,-54.0,-44.0,-44.0,-33.0,-33.0,-25.0,-25.0,-20.0,-20.0,-15.0,-15.0,-12.0,-12.0,-10.0,-10.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0
