-68.0,-68.0,-67.0,-67.0,-66.0,-66.0,-63.0,-63.0,-57.0,-57.0,-45.0,-45.0,-39.0,-39.0,-29.0,-29.0,-30.0,-30.0,-32.0,-32.0,-20.0,-20.0,-23.0,-23.0,-40.0,-40.0,-49.0,-49.0,-63.0,-63.0,-88.0,-88.0,-99.0,-99.0,-109.0,-109.0,-109.0,-109.0,-112.0,-112.0,-117.0,-117.0,-115.0,-115.0,-107.0,-107.0,-105.0,-105.0,-116.0,-116.0,-125.0,-125.0,-145.0,-145.0,-155.0,-155.0,-164.0,-164.0,-167.0,-167.0,-165.0,-165.0,-161.0,-161.0,-155.0,-155.0,-152.0,-152.0,-150.0,-150.0,-151.0,-151.0,-153.0,-153.0,-154.0,-154.0,-155.0,-155.0,-155.0,-155.0,-156.0,-156.0,-157.0,-157.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-158.0,-158.0,-158.0,-158.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-158.0,-158.0,-158.0,-158.0
-37.0,-37.0,-39.0,-39.0,-43.0,-43.0,-58.0,-58.0,-81.0,-81.0,-131.0,-131.0,-194.0,-194.0,-233.0,-233.0,-268.0,-268.0,-276.0,-276.0,-293.0,-293.0,-315.0,-315.0,-326.0,-326.0,-332.0,-332.0,-337.0,-337.0,-344.0,-344.0,-351.0,-351.0,-357.0,-357.0,-366.0,-366.0,-375.0,-375.0,-377.0,-377.0,-384.0,-384.0,-392.0,-392.0,-395.0,-395.0,-392.0,-392.0,-387.0,-387.0,-369.0,-369.0,-356.0,-356.0,-350.0,-350.0,-350.0,-350.0,-351.0,-351.0,-354.0,-354.0,-357.0,-357.0,-357.0,-357.0,-357.0,-357.0,-356.0,-356.0,-354.0,-354.0,-353.0,-353.0,-351.0,-351.0,-350.0,-350.0,-349.0,-349.0,-348.0,-348.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0
