-267.0,-267.0,-266.0,-266.0,-264.0,-264.0,-260.0,-260.0,-255.0,-255.0,-247.0,-247.0,-235.0,-235.0,-224.0,-224.0,-205.0,-205.0,-189.0,-189.0,-162.0,-162.0,-139.0,-139.0,-116.0,-116.0,-86.0,-86.0,-60.0,-60.0,-38.0,-38.0,-27.0,-27.0,-18.0,-18.0,-12.0,-12.0,-11.0,-11.0,4.0,4.0,6.0,6.0,2.0,2.0,-6.0,-6.0,-22.0,-22.0,-23.0,-23.0,-21.0,-21.0,-17.0,-17.0,-14.0,-14.0,-11.0,-11.0,-15.0,-15.0,-19.0,-19.0,-18.0,-18.0,-20.0,-20.0,-19.0,-19.0,-17.0,-17.0,-15.0,-15.0,-9.0,-9.0,-2.0,-2.0,5.0,5.0,18.0,18.0,32.0,32.0,47.0,47.0,58.0,58.0,66.0,66.0,59.0,59.0,48.0,48.0,35.0,35.0,8.0,8.0,-0.0,0.0,16.0,16.0,22.0,22.0,25.0,25.0,36.0,36.0,38.0,38.0,32.0,32.0,31.0,31.0,26.0,26.0,26.0,26.0,25.0,25.0,23.0,23.0,25.0,25.0,25.0,25.0,22.0,22.0,21.0,21.0,22.0,22.0,20.0,20.0,19.0,19.0,17.0,17.0,16.0,16.0,13.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,8.0,8.0,10.0,10.0,9.0,9.0
-170.0,-170.0,-170.0,-170.0,-170.0,-170.0,-170.0,-170.0,-170.0,-170.0,-172.0,-172.0,-175.0,-175.0,-180.0,-180.0,-195.0,-195.0,-214.0,-214.0,-252.0,-252.0,-286.0,-286.0,-325.0,-325.0,-357.0,-357.0,-371.0,-371.0,-382.0,-382.0,-387.0,-387.0,-393.0,-393.0,-394.0,-394.0,-393.0,-393.0,-393.0,-393.0,-394.0,-394.0,-390.0,-390.0,-383.0,-383.0,-367.0,-367.0,-357.0,-357.0,-350.0,-350.0,-346.0,-346.0,-339.0,-339.0,-334.0,-334.0,-331.0,-331.0,-327.0,-327.0,-324.0,-324.0,-322.0,-322.0,-321.0,-321.0,-321.0,-321.0,-322.0,-322.0,-324.0,-324.0,-325.0,-325.0,-325.0,-325.0,-322.0,-322.0,-317.0,-317.0,-308.0,-308.0,-304.0,-304.0,-302.0,-302.0,-308.0,-308.0,-323.0,-323.0,-347.0,-347.0,-359.0,-359.0,-359.0,-359.0,-359.0,-359.0,-358.0,-358.0,-358.0,-358.0,-359.0,-359.0,-355.0,-355.0,-347.0,-347.0,-346.0,-346.0,-346.0,-346.0,-348.0,-348.0,-352.0,-352.0,-355.0,-355.0,-356.0,-356.0,-358.0,-358.0,-359.0,-359.0,-360.0,-360.0,-362.0,-362.0,-364.0,-364.0,-365.0,-365.0,-366.0,-366.0,-367.0,-367.0,-368.0,-368.0,-369.0,-369.0,-370.0,-370.0,-370.0,-370.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-368.0,-368.0
