167.0,167.0,168.0,168.0,168.0,168.0,167.0,167.0,167.0,167.0,167.0,167.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,175.0,175.0,189.0,189.0,195.0,195.0,204.0,204.0,213.0,213.0,220.0,220.0,219.0,219.0,215.0,215.0,205.0,205.0,197.0,197.0,185.0,185.0,174.0,174.0,161.0,161.0,149.0,149.0,142.0,142.0,132.0,132.0,127.0,127.0,123.0,123.0,119.0,119.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,116.0,116.0,117.0,117.0,117.0,117.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,111.0,111.0,106.0,106.0,106.0,106.0,102.0,102.0,97.0,97.0,97.0,97.0,93.0,93.0,89.0,89.0,86.0,86.0,86.0,86.0,83.0,83.0,80.0,80.0,80.0,80.0,78.0,78.0,75.0,75.0,75.0,75.0,73.0,73.0,71.0,71.0,68.0,68.0,68.0,68.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,64.0,62.0,62.0,61.0,61.0,61.0,61.0,59.0,59.0,58.0,58.0,58.0,58.0,57.0,57.0,56.0,56.0,56.0,56.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0
-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-168.0,-168.0,-170.0,-170.0,-176.0,-176.0,-176.0,-176.0,-168.0,-168.0,-156.0,-156.0,-149.0,-149.0,-142.0,-142.0,-137.0,-137.0,-128.0,-128.0,-118.0,-118.0,-109.0,-109.0,-95.0,-95.0,-84.0,-84.0,-66.0,-66.0,-52.0,-52.0,-44.0,-44.0,-37.0,-37.0,-32.0,-32.0,-27.0,-27.0,-25.0,-25.0,-23.0,-23.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-21.0,-21.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0
