-290.0,-290.0,-292.0,-292.0,-299.0,-299.0,-306.0,-306.0,-302.0,-302.0,-286.0,-286.0,-272.0,-272.0,-252.0,-252.0,-239.0,-239.0,-225.0,-225.0,-212.0,-212.0,-197.0,-197.0,-186.0,-186.0,-177.0,-177.0,-169.0,-169.0,-164.0,-164.0,-155.0,-155.0,-149.0,-149.0,-149.0,-149.0,-151.0,-151.0,-153.0,-153.0,-155.0,-155.0,-154.0,-154.0,-153.0,-153.0,-154.0,-154.0,-156.0,-156.0,-159.0,-159.0,-161.0,-161.0,-160.0,-160.0,-158.0,-158.0,-160.0,-160.0,-164.0,-164.0,-167.0,-167.0,-169.0,-169.0,-169.0,-169.0,-168.0,-168.0,-169.0,-169.0,-173.0,-173.0,-175.0,-175.0,-176.0,-176.0,-176.0,-176.0,-174.0,-174.0,-174.0,-174.0,-178.0,-178.0,-180.0,-180.0,-180.0,-180.0,-178.0,-178.0,-176.0,-176.0,-177.0,-177.0,-180.0,-180.0,-182.0,-182.0,-182.0,-182.0,-180.0,-180.0,-178.0,-178.0,-179.0,-179.0,-181.0,-181.0
-345.0,-345.0,-343.0,-343.0,-335.0,-335.0,-319.0,-319.0,-307.0,-307.0,-285.0,-285.0,-260.0,-260.0,-224.0,-224.0,-207.0,-207.0,-181.0,-181.0,-159.0,-159.0,-139.0,-139.0,-113.0,-113.0,-94.0,-94.0,-74.0,-74.0,-59.0,-59.0,-45.0,-45.0,-38.0,-38.0,-35.0,-35.0,-32.0,-32.0,-29.0,-29.0,-30.0,-30.0,-34.0,-34.0,-33.0,-33.0,-34.0,-34.0,-36.0,-36.0,-37.0,-37.0,-40.0,-40.0,-44.0,-44.0,-46.0,-46.0,-46.0,-46.0,-47.0,-47.0,-48.0,-48.0,-50.0,-50.0,-52.0,-52.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-55.0,-55.0,-56.0,-56.0,-57.0,-57.0,-57.0,-57.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-57.0,-57.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-59.0,-59.0,-60.0,-60.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0
