-229.0,-229.0,-228.0,-228.0,-227.0,-227.0,-226.0,-226.0,-224.0,-224.0,-223.0,-223.0,-220.0,-220.0,-219.0,-219.0,-217.0,-217.0,-215.0,-215.0,-209.0,-209.0,-202.0,-202.0,-193.0,-193.0,-183.0,-183.0,-167.0,-167.0,-150.0,-150.0,-138.0,-138.0,-121.0,-121.0,-111.0,-111.0,-99.0,-99.0,-91.0,-91.0,-84.0,-84.0,-81.0,-81.0,-78.0,-78.0,-76.0,-76.0,-76.0,-76.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-78.0,-78.0,-79.0,-79.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.0,-79.0,-77.0,-77.0,-76.0,-76.0,-75.0,-75.0,-75.0,-75.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-75.0,-75.0,-75.0,-76.0,-76.0,-76.0,-76.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0
-11.0,-11.0,-15.0,-15.0,-20.0,-20.0,-24.0,-24.0,-31.0,-31.0,-36.0,-36.0,-45.0,-45.0,-53.0,-53.0,-66.0,-66.0,-78.0,-78.0,-94.0,-94.0,-106.0,-106.0,-122.0,-122.0,-135.0,-135.0,-152.0,-152.0,-168.0,-168.0,-179.0,-179.0,-193.0,-193.0,-203.0,-203.0,-213.0,-213.0,-219.0,-219.0,-223.0,-223.0,-224.0,-224.0,-224.0,-224.0,-223.0,-223.0,-220.0,-220.0,-217.0,-217.0,-214.0,-214.0,-213.0,-213.0,-212.0,-212.0,-212.0,-212.0,-211.0,-211.0,-210.0,-210.0,-209.0,-209.0,-209.0,-209.0,-209.0,-209.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0
