13.0,13.0,18.0,18.0,21.0,21.0,24.0,24.0,25.0,25.0,24.0,24.0,23.0,23.0,22.0,22.0,22.0,22.0,31.0,31.0,38.0,38.0,48.0,48.0,61.0,61.0,58.0,58.0,61.0,61.0,61.0,61.0,59.0,59.0,60.0,60.0,59.0,59.0,62.0,62.0,64.0,64.0,66.0,66.0,68.0,68.0,71.0,71.0,73.0,73.0,72.0,72.0,73.0,73.0,73.0,73.0,70.0,70.0,66.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,66.0,66.0,68.0,68.0,69.0,69.0,71.0,71.0,73.0,73.0,74.0,74.0,76.0,76.0,78.0,78.0,78.0,78.0,80.0,80.0,82.0,82.0,83.0,83.0,83.0,83.0,85.0,85.0,87.0,87.0,87.0,87.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,89.0,89.0
-340.0,-340.0,-340.0,-340.0,-340.0,-340.0,-339.0,-339.0,-337.0,-337.0,-333.0,-333.0,-328.0,-328.0,-320.0,-320.0,-312.0,-312.0,-298.0,-298.0,-283.0,-283.0,-266.0,-266.0,-240.0,-240.0,-223.0,-223.0,-202.0,-202.0,-179.0,-179.0,-167.0,-167.0,-151.0,-151.0,-139.0,-139.0,-123.0,-123.0,-111.0,-111.0,-97.0,-97.0,-86.0,-86.0,-79.0,-79.0,-75.0,-75.0,-72.0,-72.0,-68.0,-68.0,-66.0,-66.0,-62.0,-62.0,-60.0,-60.0,-62.0,-62.0,-65.0,-65.0,-65.0,-65.0,-63.0,-63.0,-62.0,-62.0,-63.0,-63.0,-64.0,-64.0,-63.0,-63.0,-62.0,-62.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-62.0,-62.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0
