-18.0,-18.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-15.0,-15.0,-10.0,-10.0,-6.0,-6.0,2.0,2.0,8.0,8.0,14.0,14.0,20.0,20.0,33.0,33.0,39.0,39.0,43.0,43.0,37.0,37.0,26.0,26.0,9.0,9.0,-9.0,-9.0,-25.0,-25.0,-40.0,-40.0,-62.0,-62.0,-86.0,-86.0,-102.0,-102.0,-117.0,-117.0,-128.0,-128.0,-147.0,-147.0,-171.0,-171.0,-188.0,-188.0,-203.0,-203.0,-208.0,-208.0,-208.0,-208.0,-206.0,-206.0,-201.0,-201.0,-202.0,-202.0,-208.0,-208.0,-202.0,-202.0,-200.0,-200.0,-196.0,-196.0,-193.0,-193.0,-193.0,-193.0,-193.0,-193.0,-191.0,-191.0,-193.0,-193.0,-193.0,-193.0,-192.0,-192.0,-196.0,-196.0,-197.0,-197.0,-196.0,-196.0,-194.0,-194.0,-194.0,-194.0,-195.0,-195.0,-194.0,-194.0,-195.0,-195.0,-197.0,-197.0,-199.0,-199.0,-200.0,-200.0,-202.0,-202.0,-203.0,-203.0,-204.0,-204.0,-206.0,-206.0,-206.0,-206.0,-207.0,-207.0,-209.0,-209.0,-210.0,-210.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-210.0,-210.0,-211.0,-211.0,-212.0,-212.0,-211.0,-211.0,-211.0,-211.0
-353.0,-353.0,-354.0,-354.0,-355.0,-355.0,-356.0,-356.0,-357.0,-357.0,-361.0,-361.0,-370.0,-370.0,-378.0,-378.0,-392.0,-392.0,-403.0,-403.0,-417.0,-417.0,-427.0,-427.0,-437.0,-437.0,-441.0,-441.0,-439.0,-439.0,-434.0,-434.0,-431.0,-431.0,-423.0,-423.0,-418.0,-418.0,-411.0,-411.0,-405.0,-405.0,-396.0,-396.0,-382.0,-382.0,-369.0,-369.0,-346.0,-346.0,-318.0,-318.0,-274.0,-274.0,-229.0,-229.0,-200.0,-200.0,-175.0,-175.0,-161.0,-161.0,-145.0,-145.0,-136.0,-136.0,-123.0,-123.0,-116.0,-116.0,-103.0,-103.0,-96.0,-96.0,-92.0,-92.0,-84.0,-84.0,-80.0,-80.0,-77.0,-77.0,-74.0,-74.0,-71.0,-71.0,-68.0,-68.0,-66.0,-66.0,-67.0,-67.0,-68.0,-68.0,-65.0,-65.0,-66.0,-66.0,-68.0,-68.0,-65.0,-65.0,-65.0,-65.0,-66.0,-66.0,-65.0,-65.0,-66.0,-66.0,-69.0,-69.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-69.0,-69.0,-69.0,-69.0,-70.0,-70.0,-69.0,-69.0,-69.0,-69.0,-70.0,-70.0,-69.0,-69.0,-69.0,-69.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-72.0,-72.0
