-39.0,-39.0,-38.0,-38.0,-36.0,-36.0,-35.0,-35.0,-34.0,-34.0,-34.0,-34.0,-38.0,-38.0,-42.0,-42.0,-48.0,-48.0,-51.0,-51.0,-52.0,-52.0,-52.0,-52.0,-51.0,-51.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.0,-51.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-49.0,-49.0,-48.0,-48.0,-48.0,-48.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-43.0,-43.0
-70.0,-70.0,-68.0,-68.0,-65.0,-65.0,-64.0,-64.0,-64.0,-64.0,-66.0,-66.0,-77.0,-77.0,-89.0,-89.0,-102.0,-102.0,-105.0,-105.0,-107.0,-107.0,-108.0,-108.0,-108.0,-108.0,-109.0,-109.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-112.0,-112.0,-112.0,-112.0
