-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-157.0,-157.0,-154.0,-154.0,-149.0,-149.0,-140.0,-140.0,-131.0,-131.0,-118.0,-118.0,-105.0,-105.0,-84.0,-84.0,-73.0,-73.0,-57.0,-57.0,-45.0,-45.0,-28.0,-28.0,-15.0,-15.0,-9.0,-9.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-3.0,-3.0,-7.0,-7.0,-8.0,-8.0,-9.0,-9.0,-11.0,-11.0,-15.0,-15.0,-18.0,-18.0,-22.0,-22.0,-23.0,-23.0,-23.0,-23.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-25.0,-25.0,-26.0,-26.0,-27.0,-27.0,-28.0,-28.0,-32.0,-32.0,-35.0,-35.0,-38.0,-38.0,-39.0,-39.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-41.0,-41.0,-43.0,-43.0,-45.0,-45.0,-49.0,-49.0,-52.0,-52.0,-55.0,-55.0,-57.0,-57.0,-59.0,-59.0,-60.0,-60.0,-61.0,-61.0,-63.0,-63.0,-64.0,-64.0,-65.0,-65.0,-67.0,-67.0
-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-97.0,-97.0,-99.0,-99.0,-102.0,-102.0,-114.0,-114.0,-128.0,-128.0,-143.0,-143.0,-157.0,-157.0,-177.0,-177.0,-189.0,-189.0,-203.0,-203.0,-213.0,-213.0,-224.0,-224.0,-233.0,-233.0,-238.0,-238.0,-243.0,-243.0,-244.0,-244.0,-245.0,-245.0,-244.0,-244.0,-243.0,-243.0,-242.0,-242.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-240.0,-240.0,-239.0,-239.0,-239.0,-239.0,-237.0,-237.0,-235.0,-235.0,-234.0,-234.0,-233.0,-233.0,-232.0,-232.0,-231.0,-231.0,-230.0,-230.0,-228.0,-228.0,-226.0,-226.0,-225.0,-225.0,-222.0,-222.0,-220.0,-220.0,-219.0,-219.0,-218.0,-218.0,-216.0,-216.0,-215.0,-215.0,-212.0,-212.0,-210.0,-210.0,-208.0,-208.0,-205.0,-205.0,-203.0,-203.0,-201.0,-201.0,-200.0,-200.0,-200.0,-200.0,-199.0,-199.0,-198.0,-198.0,-197.0,-197.0,-196.0,-196.0,-195.0,-195.0
