-78.0,-78.0,-77.0,-77.0,-76.0,-76.0,-73.0,-73.0,-66.0,-66.0,-54.0,-54.0,-40.0,-40.0,-27.0,-27.0,-4.0,-4.0,30.0,30.0,53.0,53.0,91.0,91.0,120.0,120.0,142.0,142.0,169.0,169.0,183.0,183.0,191.0,191.0,197.0,197.0,201.0,201.0,203.0,203.0,205.0,205.0,205.0,205.0,206.0,206.0,208.0,208.0,207.0,207.0,205.0,205.0,204.0,204.0,201.0,201.0,200.0,200.0,201.0,201.0,201.0,201.0,200.0,200.0,199.0,199.0,200.0,200.0,201.0,201.0,204.0,204.0,203.0,203.0,205.0,205.0,207.0,207.0,207.0,207.0,210.0,210.0,213.0,213.0,216.0,216.0,216.0,216.0,217.0,217.0,220.0,220.0,220.0,220.0,221.0,221.0,222.0,222.0,221.0,221.0,223.0,223.0
-253.0,-253.0,-255.0,-255.0,-259.0,-259.0,-264.0,-264.0,-272.0,-272.0,-279.0,-279.0,-283.0,-283.0,-284.0,-284.0,-276.0,-276.0,-263.0,-263.0,-255.0,-255.0,-239.0,-239.0,-225.0,-225.0,-212.0,-212.0,-192.0,-192.0,-179.0,-179.0,-164.0,-164.0,-154.0,-154.0,-142.0,-142.0,-131.0,-131.0,-124.0,-124.0,-117.0,-117.0,-113.0,-113.0,-108.0,-108.0,-106.0,-106.0,-104.0,-104.0,-104.0,-104.0,-106.0,-106.0,-107.0,-107.0,-106.0,-106.0,-107.0,-107.0,-108.0,-108.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-109.0,-109.0,-110.0,-110.0,-110.0,-110.0
