56.0,56.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,55.0,55.0,56.0,56.0,57.0,57.0,59.0,59.0,63.0,63.0,63.0,63.0,62.0,62.0,64.0,64.0,70.0,70.0,76.0,76.0,79.0,79.0,87.0,87.0,91.0,91.0,100.0,100.0,102.0,102.0,109.0,109.0,114.0,114.0,116.0,116.0,115.0,115.0,117.0,117.0,125.0,125.0,125.0,125.0,127.0,127.0,128.0,128.0,123.0,123.0,121.0,121.0,120.0,120.0,115.0,115.0,108.0,108.0,102.0,102.0,100.0,100.0,97.0,97.0,93.0,93.0,92.0,92.0,90.0,90.0,89.0,89.0,88.0,88.0,89.0,89.0,91.0,91.0,94.0,94.0,93.0,93.0,94.0,94.0,95.0,95.0,94.0,94.0,93.0,93.0,94.0,94.0,96.0,96.0,94.0,94.0,95.0,95.0,95.0,95.0,93.0,93.0,93.0,93.0,94.0,94.0,95.0,95.0,95.0,95.0,97.0,97.0,98.0,98.0,98.0,98.0,100.0,100.0,101.0,101.0,101.0,101.0,103.0,103.0,105.0,105.0,107.0,107.0,107.0,107.0,108.0,108.0,109.0,109.0,109.0,109.0,111.0,111.0,113.0,113.0,114.0,114.0,114.0,114.0,116.0,116.0,117.0,117.0,116.0,116.0,117.0,117.0,118.0,118.0,118.0,118.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,120.0,120.0,121.0,121.0,121.0,121.0
-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-319.0,-319.0,-319.0,-319.0,-319.0,-319.0,-318.0,-318.0,-317.0,-317.0,-315.0,-315.0,-312.0,-312.0,-306.0,-306.0,-297.0,-297.0,-289.0,-289.0,-273.0,-273.0,-259.0,-259.0,-240.0,-240.0,-228.0,-228.0,-211.0,-211.0,-194.0,-194.0,-181.0,-181.0,-167.0,-167.0,-158.0,-158.0,-139.0,-139.0,-124.0,-124.0,-109.0,-109.0,-95.0,-95.0,-86.0,-86.0,-77.0,-77.0,-70.0,-70.0,-63.0,-63.0,-62.0,-62.0,-58.0,-58.0,-56.0,-56.0,-54.0,-54.0,-50.0,-50.0,-50.0,-50.0,-52.0,-52.0,-52.0,-52.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-52.0,-52.0,-53.0,-53.0,-54.0,-54.0,-57.0,-57.0,-60.0,-60.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-62.0,-62.0,-64.0,-64.0,-67.0,-67.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0
