65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,64.0,64.0,60.0,60.0,53.0,53.0,41.0,41.0,32.0,32.0,29.0,29.0,28.0,28.0,28.0,28.0,37.0,37.0,42.0,42.0,55.0,55.0,68.0,68.0,76.0,76.0,89.0,89.0,106.0,106.0,109.0,109.0,106.0,106.0,115.0,115.0,123.0,123.0,122.0,122.0,120.0,120.0,118.0,118.0,116.0,116.0,114.0,114.0,110.0,110.0,107.0,107.0,103.0,103.0,103.0,103.0,104.0,104.0,102.0,102.0,102.0,102.0,103.0,103.0,102.0,102.0,100.0,100.0,99.0,99.0,95.0,95.0,91.0,91.0,89.0,89.0,86.0,86.0,82.0,82.0,81.0,81.0,80.0,80.0,80.0,80.0,80.0,80.0,81.0,81.0,83.0,83.0,85.0,85.0,87.0,87.0,88.0,88.0,91.0,91.0,92.0,92.0,93.0,93.0,93.0,93.0,92.0,92.0,91.0,91.0,90.0,90.0,89.0,89.0,88.0,88.0,87.0,87.0,86.0,86.0,85.0,85.0
-83.0,-83.0,-84.0,-84.0,-85.0,-85.0,-87.0,-87.0,-88.0,-88.0,-84.0,-84.0,-76.0,-76.0,-69.0,-69.0,-62.0,-62.0,-60.0,-60.0,-60.0,-60.0,-56.0,-56.0,-60.0,-60.0,-73.0,-73.0,-89.0,-89.0,-102.0,-102.0,-126.0,-126.0,-139.0,-139.0,-154.0,-154.0,-178.0,-178.0,-203.0,-203.0,-223.0,-223.0,-228.0,-228.0,-232.0,-232.0,-237.0,-237.0,-240.0,-240.0,-242.0,-242.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-245.0,-245.0,-245.0,-245.0,-245.0,-245.0,-247.0,-247.0,-249.0,-249.0,-251.0,-251.0,-253.0,-253.0,-255.0,-255.0,-256.0,-256.0,-258.0,-258.0,-260.0,-260.0,-262.0,-262.0,-266.0,-266.0,-269.0,-269.0,-271.0,-271.0,-274.0,-274.0,-276.0,-276.0,-278.0,-278.0,-278.0,-278.0,-279.0,-279.0,-280.0,-280.0,-280.0,-280.0,-280.0,-280.0,-280.0,-280.0,-280.0,-280.0,-279.0,-279.0,-278.0,-278.0,-277.0,-277.0,-276.0,-276.0,-276.0,-276.0,-276.0,-276.0,-276.0,-276.0,-276.0,-276.0,-277.0,-277.0,-277.0,-277.0
