65.0,65.0,65.0,65.0,65.0,66.0,67.0,70.0,71.0,70.0,65.0,56.0,48.0,36.0,28.0,21.0,21.0,26.0,36.0,44.0,59.0,71.0,87.0,97.0,114.0,123.0,133.0,139.0,142.0,140.0,136.0,130.0,125.0,115.0,108.0,102.0,96.0,87.0,81.0,72.0,65.0,60.0,55.0,49.0,44.0,42.0,39.0,37.0,36.0,37.0,37.0,37.0,39.0,40.0,43.0,45.0,49.0,56.0,61.0,67.0,75.0,83.0,90.0,101.0,106.0,116.0,124.0,131.0,137.0,145.0,149.0,154.0,156.0,158.0,159.0,160.0,162.0,163.0,163.0,165.0,164.0,163.0,163.0,162.0,161.0,160.0,159.0,159.0,159.0,159.0,157.0,157.0,158.0,157.0,157.0,157.0,156.0,156.0,157.0,156.0,156.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
-62.0,-62.0,-62.0,-62.0,-62.0,-61.0,-56.0,-52.0,-51.0,-52.0,-53.0,-56.0,-55.0,-64.0,-83.0,-117.0,-133.0,-135.0,-145.0,-154.0,-158.0,-160.0,-159.0,-154.0,-140.0,-131.0,-116.0,-99.0,-81.0,-72.0,-66.0,-59.0,-56.0,-55.0,-53.0,-51.0,-50.0,-49.0,-51.0,-53.0,-55.0,-56.0,-56.0,-57.0,-60.0,-62.0,-63.0,-64.0,-72.0,-79.0,-84.0,-88.0,-98.0,-105.0,-109.0,-112.0,-120.0,-122.0,-121.0,-120.0,-118.0,-113.0,-108.0,-102.0,-100.0,-99.0,-98.0,-99.0,-101.0,-103.0,-106.0,-114.0,-118.0,-123.0,-130.0,-134.0,-137.0,-140.0,-144.0,-145.0,-147.0,-148.0,-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-148.0,-147.0,-148.0,-148.0,-148.0,-148.0,-148.0,-148.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-146.0,-146.0,-146.0,-146.0
