-116.0,-117.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-119.0,-119.0,-119.0,-118.0,-119.0,-120.0,-120.0,-122.0,-122.0,-123.0,-125.0,-130.0,-135.0,-138.0,-129.0,-106.0,-90.0,-72.0,-59.0,-49.0,-45.0,-42.0,-40.0,-39.0,-39.0,-41.0,-47.0,-51.0,-56.0,-74.0,-92.0,-120.0,-153.0,-190.0,-199.0,-178.0,-142.0,-75.0,-5.0,31.0,53.0,57.0,55.0,51.0,47.0,43.0,39.0,36.0,33.0,31.0,29.0,27.0,28.0,28.0
21.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,25.0,27.0,31.0,36.0,44.0,50.0,58.0,65.0,67.0,64.0,51.0,20.0,-14.0,-67.0,-99.0,-104.0,-73.0,-26.0,12.0,38.0,52.0,58.0,62.0,62.0,56.0,46.0,16.0,-29.0,-111.0,-156.0,-169.0,-170.0,-170.0,-168.0,-159.0,-129.0,-106.0,-65.0,-14.0,22.0,45.0,52.0,53.0,52.0,51.0,49.0,47.0,46.0,45.0,44.0,43.0,43.0,43.0,43.0
