-288.0,-287.0,-286.0,-284.0,-281.0,-280.0,-279.0,-280.0,-284.0,-286.0,-287.0,-285.0,-273.0,-261.0,-263.0,-268.0,-276.0,-282.0,-280.0,-280.0,-283.0,-287.0,-288.0,-280.0,-231.0,-176.0,-136.0,-128.0,-142.0,-175.0,-230.0,-278.0,-290.0,-289.0,-286.0,-285.0,-284.0,-284.0,-286.0,-283.0,-248.0,-199.0,-144.0,-134.0,-157.0,-197.0,-268.0,-290.0,-291.0,-283.0,-280.0,-281.0,-281.0,-288.0,-307.0,-311.0,-308.0,-260.0,-174.0,-135.0,-117.0,-117.0,-122.0,-127.0,-131.0,-133.0,-136.0,-138.0,-141.0,-143.0,-144.0,-146.0,-149.0,-150.0,-151.0,-154.0,-155.0,-157.0,-161.0,-162.0,-163.0,-164.0,-164.0,-164.0,-166.0,-167.0,-168.0,-169.0,-169.0,-170.0,-171.0,-171.0,-169.0
62.0,64.0,68.0,72.0,79.0,83.0,85.0,83.0,76.0,65.0,27.0,-30.0,-119.0,-162.0,-148.0,-115.0,-62.0,-1.0,25.0,48.0,60.0,70.0,71.0,66.0,61.0,47.0,39.0,36.0,33.0,35.0,44.0,49.0,48.0,47.0,43.0,21.0,-5.0,-37.0,-38.0,-29.0,-38.0,-44.0,-37.0,-34.0,-36.0,-35.0,-23.0,-19.0,-20.0,-22.0,-31.0,-62.0,-86.0,-94.0,-82.0,-88.0,-100.0,-104.0,-101.0,-104.0,-106.0,-105.0,-105.0,-105.0,-104.0,-104.0,-105.0,-105.0,-103.0,-103.0,-104.0,-104.0,-104.0,-104.0,-103.0,-103.0,-102.0,-101.0,-102.0,-102.0,-101.0,-101.0,-101.0,-101.0,-101.0,-101.0,-100.0,-101.0,-100.0,-99.0,-99.0,-99.0,-98.0
