-34.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-34.0,-34.0,-34.0,-34.0,-34.0,-33.0,-31.0,-30.0,-25.0,-21.0,-24.0,-30.0,-32.0,-33.0,-31.0,-28.0,-21.0,-12.0,7.0,19.0,32.0,42.0,44.0,42.0,41.0,40.0,39.0,39.0,39.0,39.0,39.0
75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,76.0,79.0,82.0,89.0,95.0,101.0,106.0,112.0,113.0,87.0,50.0,3.0,-23.0,-46.0,-59.0,-65.0,-70.0,-71.0,-67.0,-66.0,-68.0,-73.0,-74.0,-74.0,-74.0,-73.0,-72.0,-70.0,-69.0,-68.0,-67.0
