116.0,116.0,116.0,116.0,116.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,116.0,117.0,119.0,123.0,125.0,123.0,117.0,106.0,93.0,83.0,70.0,60.0,49.0,44.0,39.0,38.0,40.0,41.0,46.0,53.0,62.0,70.0,81.0,90.0,97.0,105.0,109.0,114.0,117.0,118.0,120.0,119.0,118.0,118.0,118.0
55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,60.0,63.0,68.0,70.0,69.0,67.0,64.0,57.0,50.0,40.0,32.0,23.0,18.0,10.0,5.0,0.0,-2.0,-4.0,-3.0,-2.0,-0.0,1.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,9.0,9.0,10.0
