137.0,137.0,137.0,139.0,140.0,140.0,142.0,147.0,150.0,153.0,154.0,154.0,153.0,152.0,155.0,159.0,152.0,157.0,171.0,175.0,185.0,196.0,208.0,214.0,222.0,226.0,231.0,242.0,252.0,261.0,265.0,268.0,274.0,274.0,274.0,275.0,275.0,272.0,269.0,270.0,271.0,271.0
141.0,142.0,142.0,141.0,141.0,142.0,142.0,140.0,140.0,140.0,140.0,141.0,142.0,139.0,129.0,110.0,94.0,81.0,54.0,39.0,20.0,2.0,-15.0,-25.0,-31.0,-28.0,-26.0,-14.0,0.0,12.0,29.0,67.0,87.0,113.0,129.0,138.0,146.0,152.0,157.0,158.0,159.0,159.0
