-249.0,-250.0,-251.0,-253.0,-257.0,-263.0,-259.0,-225.0,-191.0,-154.0,-152.0,-177.0,-197.0,-201.0,-209.0,-212.0,-210.0,-210.0,-212.0,-213.0,-211.0,-211.0,-213.0,-214.0,-215.0,-214.0,-214.0,-213.0,-214.0,-215.0,-215.0,-214.0,-215.0,-215.0,-214.0
15.0,16.0,16.0,15.0,14.0,13.0,14.0,21.0,27.0,26.0,15.0,-24.0,-83.0,-112.0,-102.0,-91.0,-98.0,-100.0,-95.0,-95.0,-97.0,-96.0,-93.0,-94.0,-94.0,-92.0,-92.0,-93.0,-91.0,-91.0,-92.0,-92.0,-92.0,-93.0,-92.0
