120.0,119.0,119.0,119.0,119.0,120.0,120.0,121.0,121.0,121.0,121.0,122.0,122.0,121.0,120.0,117.0,116.0,115.0,112.0,110.0,109.0,113.0,121.0,128.0,134.0,137.0,139.0,140.0,142.0,146.0,150.0,150.0,144.0,139.0,134.0,134.0,133.0,132.0,130.0,129.0,128.0,126.0,126.0,126.0,125.0,125.0,124.0,123.0,124.0
49.0,51.0,51.0,50.0,51.0,52.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,51.0,51.0,49.0,45.0,39.0,30.0,20.0,11.0,11.0,26.0,47.0,74.0,88.0,99.0,99.0,90.0,72.0,39.0,13.0,-28.0,-53.0,-75.0,-81.0,-84.0,-86.0,-88.0,-90.0,-91.0,-92.0,-92.0,-92.0,-92.0,-92.0,-93.0,-94.0,-93.0
