31.0,31.0,30.0,30.0,30.0,30.0,31.0,31.0,32.0,32.0,31.0,30.0,29.0,27.0,25.0,22.0,20.0,19.0,20.0,24.0,30.0,43.0,56.0,73.0,88.0,96.0,100.0,97.0,92.0,89.0,83.0,79.0,73.0,66.0,55.0,45.0,29.0,18.0,6.0,-0.0,-6.0,-8.0,-9.0,-8.0,-7.0,-5.0,-2.0,4.0,10.0,21.0,29.0,40.0,48.0,57.0,64.0,67.0,69.0,70.0,69.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0
41.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,38.0,36.0,33.0,29.0,27.0,28.0,30.0,36.0,45.0,54.0,66.0,72.0,79.0,84.0,88.0,89.0,90.0,92.0,92.0,91.0,88.0,84.0,74.0,64.0,53.0,39.0,29.0,21.0,17.0,5.0,-4.0,-5.0,-5.0,-5.0,-3.0,-0.0,2.0,5.0,8.0,9.0,12.0,13.0,13.0,13.0,12.0,12.0,11.0,10.0,10.0,10.0
