-418.0,-419.0,-419.0,-418.0,-418.0,-418.0,-417.0,-418.0,-418.0,-417.0,-418.0,-418.0,-418.0,-418.0,-418.0,-418.0,-418.0,-419.0,-419.0,-418.0,-418.0,-419.0,-419.0,-418.0,-419.0,-417.0,-411.0,-412.0,-418.0,-421.0,-424.0,-420.0,-409.0,-395.0,-384.0,-364.0,-345.0,-333.0,-323.0,-311.0,-310.0,-308.0,-299.0,-297.0,-302.0,-304.0,-304.0,-309.0,-311.0,-311.0,-313.0,-314.0,-314.0,-315.0,-319.0,-325.0,-329.0,-332.0,-335.0,-336.0,-335.0,-334.0,-332.0,-331.0,-330.0,-329.0,-326.0,-324.0,-323.0,-319.0,-316.0,-313.0,-310.0,-307.0,-305.0,-302.0,-300.0,-297.0,-294.0,-288.0,-285.0,-282.0,-278.0,-276.0,-274.0,-271.0,-268.0,-266.0,-263.0,-261.0,-259.0,-258.0,-257.0,-255.0,-252.0,-251.0,-249.0,-246.0,-244.0,-243.0,-242.0,-241.0,-240.0,-240.0,-241.0,-242.0,-242.0,-243.0,-244.0,-244.0,-245.0,-246.0,-247.0,-248.0,-248.0,-248.0,-248.0,-249.0,-251.0,-252.0,-253.0,-253.0,-254.0,-254.0,-253.0,-253.0,-254.0,-255.0,-255.0,-256.0,-256.0,-256.0,-256.0,-258.0,-258.0,-258.0,-259.0,-259.0,-258.0,-259.0,-258.0,-257.0,-257.0,-257.0,-256.0,-257.0,-258.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-258.0,-259.0,-259.0,-259.0,-259.0,-260.0
-15.0,-15.0,-15.0,-16.0,-17.0,-17.0,-18.0,-18.0,-17.0,-17.0,-17.0,-16.0,-16.0,-17.0,-17.0,-17.0,-18.0,-18.0,-17.0,-18.0,-18.0,-17.0,-17.0,-12.0,8.0,29.0,49.0,59.0,60.0,52.0,35.0,16.0,-6.0,-29.0,-42.0,-61.0,-74.0,-78.0,-80.0,-80.0,-68.0,-59.0,-54.0,-47.0,-27.0,-14.0,-5.0,6.0,12.0,17.0,25.0,31.0,32.0,34.0,35.0,32.0,29.0,25.0,16.0,10.0,7.0,-1.0,-8.0,-11.0,-17.0,-21.0,-22.0,-24.0,-28.0,-29.0,-30.0,-31.0,-31.0,-33.0,-33.0,-33.0,-34.0,-35.0,-35.0,-37.0,-38.0,-38.0,-39.0,-40.0,-40.0,-41.0,-42.0,-42.0,-43.0,-44.0,-43.0,-44.0,-42.0,-40.0,-40.0,-40.0,-39.0,-38.0,-37.0,-34.0,-32.0,-30.0,-28.0,-25.0,-23.0,-20.0,-18.0,-15.0,-12.0,-7.0,-5.0,-2.0,1.0,3.0,7.0,10.0,13.0,16.0,20.0,23.0,26.0,28.0,30.0,32.0,34.0,35.0,37.0,39.0,40.0,40.0,40.0,40.0,41.0,43.0,43.0,42.0,42.0,43.0,43.0,43.0,44.0,44.0,43.0,43.0,43.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,41.0,42.0,42.0,41.0,41.0
