67.0,67.0,67.0,66.0,64.0,60.0,55.0,48.0,41.0,33.0,25.0,10.0,-0.0,-7.0,-23.0,-27.0,-31.0,-37.0,-41.0,-41.0,-45.0,-45.0,-44.0,-43.0,-39.0,-36.0,-31.0,-24.0,-22.0,-18.0,-15.0,-14.0,-13.0,-12.0,-13.0,-13.0,-13.0,-10.0,-8.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-10.0,-11.0,-11.0,-11.0,-11.0,-11.0,-12.0,-12.0,-12.0,-12.0,-13.0,-13.0,-13.0,-13.0,-13.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-13.0,-16.0,-21.0,-25.0,-29.0,-31.0,-35.0,-38.0,-41.0,-44.0,-48.0,-51.0,-54.0,-55.0,-58.0,-59.0,-60.0,-62.0,-64.0,-65.0,-66.0,-67.0,-67.0,-67.0,-68.0,-67.0,-67.0,-65.0,-62.0,-58.0,-52.0,-48.0,-41.0,-38.0,-35.0,-31.0,-31.0,-30.0,-29.0,-29.0,-29.0,-28.0,-27.0,-26.0,-24.0,-24.0,-23.0,-22.0,-22.0,-21.0,-22.0,-23.0,-23.0,-24.0,-23.0,-23.0,-23.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-23.0,-23.0
41.0,41.0,41.0,41.0,41.0,38.0,31.0,21.0,11.0,-3.0,-14.0,-42.0,-67.0,-79.0,-114.0,-134.0,-142.0,-149.0,-158.0,-158.0,-157.0,-160.0,-160.0,-156.0,-151.0,-149.0,-149.0,-152.0,-152.0,-151.0,-152.0,-152.0,-151.0,-151.0,-151.0,-152.0,-153.0,-154.0,-154.0,-153.0,-152.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-151.0,-151.0,-150.0,-148.0,-148.0,-147.0,-145.0,-145.0,-146.0,-145.0,-145.0,-146.0,-145.0,-145.0,-145.0,-146.0,-147.0,-148.0,-149.0,-151.0,-152.0,-153.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-153.0,-152.0,-151.0,-149.0,-147.0,-147.0,-146.0,-144.0,-141.0,-139.0,-138.0,-136.0,-131.0,-128.0,-127.0,-125.0,-123.0,-122.0,-120.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0
