-287.0,-286.0,-286.0,-286.0,-285.0,-284.0,-282.0,-281.0,-281.0,-280.0,-278.0,-269.0,-259.0,-269.0,-262.0,-262.0,-263.0,-264.0,-265.0,-271.0,-277.0,-283.0,-284.0,-286.0,-286.0,-283.0,-279.0,-275.0,-261.0,-245.0,-219.0,-198.0,-181.0,-178.0,-201.0,-237.0,-274.0,-297.0,-310.0,-314.0,-310.0,-299.0,-287.0,-266.0,-242.0,-217.0,-191.0,-176.0,-158.0,-147.0,-135.0,-130.0,-126.0,-123.0,-120.0,-121.0,-123.0,-121.0,-123.0,-126.0,-127.0,-129.0,-130.0,-131.0,-131.0,-132.0,-133.0,-134.0,-134.0,-135.0,-135.0,-135.0,-136.0,-136.0
39.0,38.0,37.0,38.0,38.0,38.0,38.0,37.0,34.0,21.0,-12.0,-89.0,-166.0,-185.0,-192.0,-196.0,-203.0,-201.0,-190.0,-165.0,-141.0,-101.0,-66.0,-31.0,-15.0,2.0,12.0,19.0,28.0,29.0,27.0,17.0,-14.0,-43.0,-58.0,-53.0,-56.0,-64.0,-63.0,-64.0,-64.0,-64.0,-68.0,-87.0,-109.0,-133.0,-160.0,-175.0,-186.0,-201.0,-213.0,-213.0,-214.0,-218.0,-217.0,-214.0,-214.0,-212.0,-209.0,-208.0,-207.0,-204.0,-201.0,-199.0,-198.0,-196.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0
