-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-238.0,-235.0,-229.0,-224.0,-220.0,-220.0,-223.0,-226.0,-230.0,-234.0,-241.0,-248.0,-254.0,-261.0,-266.0,-273.0,-278.0,-282.0,-283.0,-283.0,-283.0,-281.0,-280.0,-279.0,-278.0,-278.0,-278.0,-279.0,-280.0,-281.0,-282.0,-284.0,-285.0,-285.0,-285.0,-284.0,-282.0,-275.0,-266.0,-256.0,-251.0,-243.0,-236.0,-230.0,-230.0,-230.0,-228.0,-226.0,-224.0,-223.0,-221.0,-221.0,-223.0,-225.0,-228.0,-230.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-233.0,-233.0,-231.0,-231.0,-232.0,-233.0,-232.0,-230.0,-227.0
18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,20.0,21.0,15.0,2.0,-27.0,-51.0,-75.0,-84.0,-92.0,-97.0,-103.0,-106.0,-106.0,-105.0,-101.0,-92.0,-82.0,-65.0,-55.0,-45.0,-40.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-36.0,-35.0,-33.0,-32.0,-30.0,-25.0,-16.0,-5.0,14.0,27.0,37.0,42.0,45.0,45.0,46.0,50.0,56.0,60.0,61.0,61.0,60.0,59.0,59.0,59.0,59.0,59.0,58.0,56.0,54.0,53.0,55.0,58.0,60.0,59.0,55.0,53.0,52.0,53.0,55.0,55.0,52.0,49.0,46.0
