-94.0,-95.0,-96.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-98.0,-98.0,-98.0,-97.0,-84.0,-65.0,-34.0,-20.0,-1.0,17.0,26.0,31.0,33.0,36.0,41.0,49.0,58.0,61.0,59.0
68.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,70.0,71.0,69.0,37.0,-34.0,-80.0,-111.0,-132.0,-138.0,-141.0,-139.0,-123.0,-94.0,-39.0,25.0,60.0,75.0
