-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-42.0,-39.0,-35.0,-32.0,-31.0,-27.0,-34.0,-67.0,-90.0,-122.0,-149.0,-158.0,-146.0,-116.0,-55.0,-8.0,48.0,98.0,126.0,144.0,136.0,106.0,56.0,13.0,-30.0,-46.0,-53.0,-54.0,-56.0,-56.0,-55.0,-54.0,-54.0,-54.0,-54.0,-53.0
126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,127.0,127.0,127.0,128.0,134.0,146.0,160.0,165.0,148.0,97.0,53.0,-8.0,-56.0,-108.0,-127.0,-114.0,-83.0,-49.0,2.0,38.0,84.0,115.0,131.0,137.0,134.0,130.0,127.0,123.0,123.0,122.0,121.0,121.0,121.0,121.0,121.0
