67.0,67.0,67.0,67.0,67.0,67.0,67.0,68.0,69.0,70.0,72.0,73.0,68.0,59.0,52.0,48.0,46.0,44.0,41.0,38.0,37.0,38.0,40.0,45.0,49.0,54.0,58.0,59.0,60.0,61.0,63.0,65.0,69.0,73.0,79.0,83.0,87.0,91.0,93.0,93.0,92.0,90.0,85.0,82.0,78.0,74.0,68.0,63.0,60.0,56.0,53.0,52.0,52.0,53.0,54.0,56.0,58.0,61.0,65.0,69.0,74.0,75.0,78.0,79.0,79.0,79.0,80.0,79.0,79.0,78.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
27.0,27.0,27.0,27.0,27.0,27.0,28.0,29.0,30.0,31.0,30.0,28.0,12.0,-18.0,-52.0,-65.0,-79.0,-90.0,-95.0,-104.0,-108.0,-109.0,-104.0,-88.0,-74.0,-57.0,-45.0,-41.0,-40.0,-41.0,-41.0,-41.0,-41.0,-41.0,-40.0,-39.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-39.0,-40.0,-41.0,-43.0,-45.0,-46.0,-47.0,-49.0,-51.0,-53.0,-55.0,-56.0,-57.0,-60.0,-65.0,-66.0,-68.0,-75.0,-79.0,-83.0,-85.0,-85.0,-84.0,-84.0,-84.0,-84.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-84.0,-84.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0
