-177.0,-177.0,-177.0,-177.0,-178.0,-178.0,-178.0,-177.0,-177.0,-177.0,-176.0,-175.0,-174.0,-170.0,-152.0,-145.0,-150.0,-150.0,-146.0,-136.0,-137.0,-137.0,-135.0,-135.0,-136.0,-136.0,-137.0,-139.0,-140.0,-140.0,-141.0,-142.0,-143.0,-143.0,-143.0,-144.0
19.0,20.0,20.0,21.0,22.0,22.0,22.0,22.0,23.0,24.0,25.0,26.0,25.0,-1.0,-63.0,-95.0,-102.0,-88.0,-65.0,-13.0,20.0,39.0,44.0,43.0,38.0,38.0,35.0,31.0,30.0,29.0,25.0,24.0,25.0,24.0,23.0,23.0
