-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-138.0,-132.0,-123.0,-106.0,-92.0,-82.0,-82.0,-88.0,-90.0,-90.0,-88.0,-86.0,-83.0,-83.0,-86.0,-88.0,-89.0,-90.0,-89.0,-92.0,-96.0,-102.0,-105.0,-106.0,-106.0,-107.0,-108.0,-110.0,-112.0,-117.0,-126.0,-145.0,-160.0,-165.0,-165.0,-158.0,-137.0,-111.0,-71.0,-38.0,-21.0,-11.0,-12.0,-17.0,-20.0,-23.0,-25.0,-26.0
166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,165.0,161.0,149.0,128.0,88.0,55.0,15.0,-9.0,-30.0,-36.0,-39.0,-41.0,-40.0,-36.0,-32.0,-22.0,-10.0,11.0,30.0,58.0,83.0,96.0,106.0,108.0,107.0,105.0,104.0,103.0,103.0,104.0,108.0,111.0,115.0,117.0,116.0,112.0,110.0,107.0,104.0,97.0,88.0,83.0,81.0,82.0,86.0,88.0,90.0,92.0,93.0
