-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-229.0,-228.0,-217.0,-203.0,-177.0,-150.0,-138.0,-140.0,-155.0,-193.0,-225.0,-261.0,-295.0,-300.0,-292.0,-287.0,-278.0,-262.0,-229.0,-190.0,-164.0,-141.0,-132.0,-129.0,-128.0,-131.0,-131.0,-131.0,-132.0,-133.0,-134.0,-136.0,-137.0,-138.0,-138.0,-139.0,-139.0,-140.0,-141.0,-142.0,-142.0,-143.0,-143.0,-144.0,-144.0,-145.0,-145.0,-146.0,-146.0,-146.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,22.0,29.0,44.0,57.0,65.0,55.0,34.0,-10.0,-45.0,-77.0,-88.0,-83.0,-52.0,-26.0,-8.0,-4.0,-10.0,-25.0,-50.0,-67.0,-71.0,-74.0,-76.0,-76.0,-76.0,-74.0,-72.0,-72.0,-71.0,-70.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0
