-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-286.0,-285.0,-285.0,-285.0,-285.0,-280.0,-274.0,-276.0,-280.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0,-282.0,-280.0,-278.0,-276.0,-271.0,-264.0,-252.0,-241.0,-235.0,-228.0,-223.0,-215.0,-209.0,-203.0,-199.0,-195.0,-194.0,-192.0,-191.0,-192.0,-192.0,-192.0,-192.0,-192.0,-193.0,-194.0,-194.0,-193.0,-191.0,-189.0,-184.0,-180.0,-174.0,-169.0,-162.0,-155.0,-145.0,-136.0,-129.0,-123.0,-120.0,-118.0,-117.0,-116.0,-117.0,-118.0,-118.0,-119.0,-119.0,-119.0,-119.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0
11.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,6.0,-3.0,-25.0,-48.0,-54.0,-60.0,-63.0,-61.0,-56.0,-51.0,-47.0,-41.0,-37.0,-31.0,-24.0,-12.0,-3.0,3.0,5.0,5.0,3.0,1.0,-0.0,-2.0,-7.0,-14.0,-26.0,-32.0,-39.0,-45.0,-50.0,-51.0,-51.0,-48.0,-43.0,-35.0,-30.0,-22.0,-14.0,-5.0,1.0,7.0,10.0,11.0,11.0,10.0,9.0,7.0,6.0,3.0,-0.0,-2.0,-4.0,-6.0,-10.0,-14.0,-20.0,-25.0,-33.0,-37.0,-40.0,-42.0,-42.0,-42.0,-41.0,-40.0,-39.0,-38.0,-37.0,-37.0,-37.0,-37.0
