-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-120.0,-119.0,-118.0,-116.0,-114.0,-111.0,-109.0,-107.0,-106.0,-105.0,-106.0,-108.0,-111.0,-112.0,-114.0,-115.0,-116.0,-117.0,-120.0,-122.0,-123.0,-123.0,-124.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-126.0,-126.0,-126.0,-126.0,-126.0,-126.0,-125.0,-123.0,-120.0,-114.0,-107.0,-97.0,-91.0,-82.0,-77.0,-72.0,-71.0,-75.0,-83.0,-98.0,-112.0,-121.0,-127.0,-128.0,-125.0,-120.0,-111.0,-102.0,-89.0,-76.0,-65.0,-52.0,-48.0,-55.0,-74.0,-116.0,-151.0,-183.0,-192.0,-197.0,-202.0,-203.0,-202.0,-201.0,-201.0,-200.0,-199.0,-200.0,-199.0,-198.0
40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,37.0,35.0,33.0,29.0,25.0,19.0,15.0,12.0,11.0,13.0,18.0,23.0,32.0,40.0,52.0,60.0,71.0,79.0,88.0,94.0,100.0,104.0,105.0,106.0,105.0,103.0,100.0,97.0,96.0,95.0,94.0,92.0,91.0,89.0,88.0,89.0,91.0,97.0,103.0,106.0,106.0,103.0,97.0,92.0,84.0,78.0,70.0,66.0,64.0,65.0,66.0,68.0,69.0,69.0,68.0,67.0,67.0,68.0,66.0,62.0,53.0,43.0,27.0,16.0,7.0,6.0,9.0,12.0,16.0,18.0,19.0,20.0,21.0,21.0,21.0,22.0,22.0,23.0,24.0
