-218.0,-218.0,-218.0,-218.0,-217.0,-217.0,-216.0,-215.0,-215.0,-215.0,-215.0,-219.0,-241.0,-258.0,-264.0,-274.0,-274.0,-265.0,-262.0,-252.0,-235.0,-222.0,-215.0,-211.0,-204.0,-201.0,-199.0,-196.0,-196.0,-197.0,-198.0,-199.0,-201.0
-22.0,-22.0,-22.0,-22.0,-21.0,-20.0,-19.0,-18.0,-18.0,-20.0,-22.0,-18.0,-5.0,-0.0,-11.0,-40.0,-61.0,-74.0,-82.0,-98.0,-117.0,-124.0,-122.0,-112.0,-96.0,-88.0,-83.0,-80.0,-77.0,-76.0,-77.0,-77.0,-76.0
