-211.0,-212.0,-213.0,-213.0,-214.0,-215.0,-216.0,-217.0,-218.0,-218.0,-219.0,-219.0,-221.0,-222.0,-224.0,-227.0,-233.0,-240.0,-244.0,-247.0,-248.0,-248.0,-247.0,-244.0,-239.0,-223.0,-208.0,-191.0,-180.0,-163.0,-144.0,-134.0,-120.0,-111.0,-100.0,-94.0,-88.0,-82.0,-76.0,-73.0,-69.0,-68.0,-67.0,-66.0,-65.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-65.0,-66.0,-67.0,-68.0,-69.0,-70.0,-71.0,-72.0,-75.0,-80.0,-83.0,-85.0,-86.0,-89.0,-92.0,-94.0,-97.0,-100.0,-102.0,-105.0,-107.0,-109.0,-112.0,-117.0,-122.0,-128.0,-138.0,-145.0,-156.0,-162.0,-171.0,-177.0,-183.0,-188.0,-193.0,-194.0,-195.0,-196.0,-195.0,-194.0,-192.0,-190.0,-187.0,-184.0,-181.0,-180.0,-181.0,-177.0,-174.0,-171.0,-171.0,-170.0,-170.0,-173.0,-176.0,-177.0,-178.0,-179.0,-179.0,-179.0,-178.0,-177.0,-177.0,-178.0,-179.0,-179.0,-180.0,-180.0,-180.0,-180.0,-180.0,-179.0,-179.0,-177.0,-176.0,-175.0,-175.0,-174.0,-174.0,-174.0,-174.0,-173.0,-173.0,-173.0,-172.0,-171.0,-171.0,-171.0
-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-32.0,-33.0,-34.0,-35.0,-36.0,-37.0,-38.0,-39.0,-42.0,-46.0,-53.0,-59.0,-64.0,-68.0,-72.0,-75.0,-78.0,-79.0,-79.0,-72.0,-64.0,-54.0,-48.0,-39.0,-28.0,-23.0,-16.0,-12.0,-7.0,-6.0,-5.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-3.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-3.0,-2.0,-1.0,1.0,4.0,4.0,7.0,10.0,11.0,13.0,15.0,16.0,19.0,21.0,25.0,26.0,27.0,29.0,30.0,32.0,33.0,34.0,35.0,36.0,36.0,36.0,35.0,34.0,32.0,29.0,27.0,25.0,23.0,18.0,8.0,-2.0,-25.0,-48.0,-74.0,-83.0,-98.0,-110.0,-118.0,-122.0,-123.0,-123.0,-123.0,-124.0,-124.0,-125.0,-126.0,-126.0,-126.0,-125.0,-124.0,-123.0,-122.0,-121.0,-120.0,-119.0,-119.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0
